"BUCKDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3342,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.79,11.76,6.60,4.50,5.28,7.13,8.31,7.32,13.58,2.46,10.45,
February,5.37,0.16,5.33,8.63,0.95,8.46,5.43,3.74,7.71,0.92,1.61,
March,6.37,5.96,4.39,2.48,1.90,2.11,2.68,5.31,5.87,0.88,4.24,
April,7.47,1.95,3.48,3.95,2.83,7.71,2.33,4.25,1.01,2.17,4.09,
May,6.72,2.95,3.35,6.02,7.62,5.16,3.79,2.83,1.76,3.34,1.80,
June,1.47,0.46,2.90,1.28,2.70,0.05,2.80,4.50,8.26,2.34,2.39,
July,8.94,3.39,6.25,5.03,6.61,1.61,3.61,5.36,2.80,4.09,6.05,
August,3.61,7.84,5.69,7.99,6.26,5.89,4.43,9.07,7.26,6.48,6.54,
September,2.13,3.08,4.28,6.53,6.23,3.43,4.34,7.25,1.25,2.39,4.14,
October,2.68,2.95,2.05,9.02,6.62,6.51,4.38,7.66,8.64,7.10,7.32,
November,4.46,2.89,2.43,10.54,5.04,4.11,10.51,6.55,9.29,8.44,6.63,
December,6.54,12.29,6.84,5.77,9.54,7.69,1.97,2.51,4.62,12.72,6.26,
Total,64.55,55.68,53.59,71.74,61.58,59.86,54.58,66.35,72.05,53.33,61.52,
Calc annual,64.55,55.68,53.59,71.74,61.58,59.86,54.58,66.35,72.05,53.33,61.52,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
