"HEVERSHAM PLUMTREE HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3712,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.81,9.06,4.26,4.26,4.21,4.07,5.84,4.40,11.99,2.46,8.26,
February,3.75,0.25,5.21,5.95,0.73,5.55,7.24,3.81,5.27,1.55,0.38,
March,5.68,5.48,2.86,2.53,3.04,1.34,2.02,3.96,3.70,1.33,3.29,
April,5.78,1.63,2.00,3.33,2.56,3.79,1.89,2.45,2.00,1.86,2.13,
May,6.71,3.44,3.38,3.63,7.30,5.77,2.34,2.38,1.01,2.88,1.76,
June,2.07,0.36,2.77,0.91,3.33,0.32,3.94,4.57,7.92,2.28,2.04,
July,7.35,1.81,6.07,4.62,5.19,2.90,5.15,4.72,7.80,4.79,4.41,
August,2.57,8.02,5.61,8.08,3.85,5.36,4.03,8.45,7.48,7.95,6.49,
September,3.19,2.15,3.97,5.33,6.73,3.90,5.11,6.94,3.72,1.78,2.60,
October,1.53,3.07,1.22,8.33,4.91,5.46,3.97,4.78,6.13,6.59,7.95,
November,2.75,3.34,3.11,7.74,3.92,2.45,6.28,6.71,8.92,10.12,5.75,
December,4.95,6.85,5.99,5.17,8.46,4.19,1.36,1.19,4.22,7.25,4.48,
Total,52.14,45.46,46.45,59.88,54.23,45.10,49.17,54.36,70.16,50.84,49.54,
Calc annual,52.14,45.46,46.45,59.88,54.23,45.10,49.17,54.36,70.16,50.84,49.54,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
