"SITTINGBOURNE (TORRY HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,311,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.14,1.12,3.50,
February,,,,,,,,,1.27,0.52,1.92,
March,,,,,,,,,2.34,0.05,1.30,
April,,,,,,,,,2.57,1.33,1.54,
May,,,,,,,,,3.30,1.33,5.31,
June,,,,,,,,,2.71,1.59,0.86,
July,,,,,,,,,1.20,1.26,3.13,
August,,,,,,,,,2.68,2.18,5.35,
September,,,,,,,,5.32,0.77,0.44,4.81,
October,,,,,,,,1.91,5.72,3.65,1.61,
November,,,,,,,,3.01,4.62,7.27,5.84,
December,,,,,,,,5.69,3.58,6.87,2.78,
Total,,,,,,,,,34.90,27.61,37.95,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.93,34.90,27.61,37.95,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,
