"THURSTASTON DAWPOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4120,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.59,0.95,,1.04,1.25,,1.15,2.13,1.10,2.50,,
February,0.76,0.35,,2.60,2.45,,0.90,1.60,1.50,1.40,,
March,1.38,0.69,,0.24,1.50,1.00,4.55,3.75,0.60,0.95,,
April,1.14,2.62,,0.75,2.30,0.54,1.56,3.50,1.50,1.50,,
May,1.52,1.91,,1.80,2.00,1.00,0.25,0.90,3.80,2.50,,
June,3.18,4.16,,1.30,2.15,0.95,3.20,2.25,2.34,2.00,,
July,2.02,2.93,,1.70,2.75,3.10,1.80,1.50,0.63,2.25,,
August,3.94,4.28,,2.05,3.35,1.57,3.75,3.30,3.00,1.10,,
September,1.31,3.49,,3.50,0.85,2.00,2.09,1.10,1.40,4.00,,
October,1.89,3.60,,2.50,3.30,4.00,2.05,1.15,2.60,2.00,,
November,5.49,3.12,,1.25,2.50,2.25,2.95,3.19,1.74,1.20,,
December,1.36,3.53,,3.20,2.10,2.63,3.20,2.55,1.69,1.50,,
Total,26.58,31.63,,21.93,26.50,22.38,27.45,26.92,21.90,22.90,,
Calc annual,26.58,31.63,0.00,21.93,26.50,19.04,27.45,26.92,21.90,22.90,,
Difference,0.00,-0.00,NaN,0.00,-0.00,3.34,0.00,0.00,-0.00,0.00,,
