FORMBY (THE DUNES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD290084,Long,-3.073524,Lat,53.567385,Elevation,30,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3009/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.48,1.86,2.98,3.64,6.15,1.57,4.6,3.44,3.29,2.45,2.01,1.58,3.84,1.76,2.52,4.53,1.75,1.85,3.6,4.1,3.88,2.13,4.19,2.62,6.4,2.46,1.19,2.89,3.34,1.11,2.77,2.82,3.84,2.18,2.45,3.53,4.83
February,,,,,0.41,3.85,2.9,1.63,2.84,0.83,0.34,2.7,0.06,2.68,0.16,2.92,1.86,4.24,0.91,2.19,2.84,3.75,1.27,1.87,1.48,3.52,4.55,0.93,1.81,1.28,4.44,2.48,0.94,1.09,3.56,2.42,0.3,2.4,5.75,0.3,2.29
March,,,,,1.17,0.71,0.58,3.4,1.87,0.91,3.58,0.41,1.88,2.12,1.52,0.96,1.92,1.36,1.07,1.64,2.25,3.35,3.04,0.72,0.76,1,0.88,4.86,1.36,2.25,1.07,4.69,1.66,1.09,2.38,1.75,1.36,2.19,1.61,1.57,1.8
April,,,,,1.68,1.45,1.13,1.14,1.07,0.84,2.83,2.5,3.21,1.42,1.94,2.05,0.87,2.75,0.23,2.23,2.24,1.4,1.4,1.65,2.64,1.95,0.96,2.79,1.49,2.53,2.1,1.19,1.93,2.08,1.27,1.6,2.1,0.31,0.96,2.74,1.55
May,,,,,5.32,3.73,2.52,1.13,1.28,1.66,1.21,2.56,3.9,1.97,2.8,1.68,0.7,1.96,3.53,1.51,2.66,2.07,3.32,3.78,2.16,4.1,2.08,4.18,2.18,2.61,0.77,3.06,2.21,2.4,2.81,2.73,1.14,1.88,3.76,1.99,2.33
June,,,,,2.48,0,1.15,3.24,4.63,1.3,1.34,5.45,1.09,1.62,1.83,3.85,3.29,1.87,3.98,3.24,0.95,0.4,0.38,2.54,2.12,2.86,3.57,2.61,3.96,0.62,1.73,0.79,1.64,1.51,3.3,3.51,1.35,1.25,2.81,3.51,0.92
July,,,,,4.55,2.68,3.67,3.11,1.74,2.51,3.37,2.92,3.5,1.66,1.15,0.82,2.89,1.48,2.64,5.86,4.04,1.77,3.13,3.93,2.65,3.08,4.26,3.15,1.86,1.99,2.71,1.21,1.11,2.46,3.99,0.83,4.7,3.66,3.87,3.7,3.95
August,,,,,4.84,2.91,2.86,5.98,3.16,3.49,5.57,4.88,1.66,2.43,2.64,1.88,1.55,1.08,3.65,1.4,1.24,3.86,5.23,4.7,2.43,1.67,4.3,0.23,3.83,2.01,5.03,5.16,2.45,4,4.4,1.28,13.03,4.91,3.56,0.58,3.31
September,,,,,4.02,4.05,4.13,5.3,1,2.12,4.13,3.5,4.16,0.77,2.78,6.39,3.43,1.92,1.92,0.77,2.71,0.93,2.59,4.67,5.78,2.5,4.65,2.88,2.88,0.93,6.12,2.58,4.38,3.63,4.22,2.91,2.99,5.22,3.99,0.54,2.94
October,,,,,4.24,3.76,3.25,2.86,4.77,4.36,4.65,2.37,7.04,3.47,4.14,5.08,2.24,1.91,6.65,2.3,5.03,4.11,2.73,4.17,3.69,3.83,0.74,0.67,1.98,4.27,2.91,1.02,3.4,1.69,6.57,2.12,2.25,3.74,3.32,3.23,3.41
November,,,,,1.54,2.31,5.34,4.22,5.08,5.73,5.18,5.42,2.32,1.5,2.17,3.77,3.73,1.82,5.22,4.42,6.48,2.02,0.83,2.48,6.22,0.25,4.81,3.09,2.62,4.61,3.79,7.17,2.37,3.79,6.67,1.47,1.9,1.27,1.7,4.66,6.42
December,,,,,3.95,2.4,1.25,1.33,2.86,5.37,3.91,1.59,1.73,0.84,4.24,2.92,3.26,1.72,3.67,3.23,2.7,1.15,3.51,1.77,2.36,2.85,3.55,2.15,3.31,5.38,3.57,5.93,3.47,1.58,3.62,3.81,2.59,2.73,3.55,6.23,3.39
Total,,,,,36.68,29.71,31.76,36.98,36.45,30.69,40.71,37.74,33.84,22.93,27.38,33.9,29.58,23.87,35.99,33.32,34.89,26.66,31.03,36.38,36.17,29.74,38.54,30.16,33.68,30.94,35.43,38.17,28.9,26.43,45.56,27.25,37.55,31.74,37.33,32.58,37.14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station was 2809 until 1938 when renumbered due to river division rearrangement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
