Rainfall at,GIRVAN, PINMORE
,
Station no,5271,
,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919
January,4.40,3.42,6.76,6.12,3.76,6.55,5.63,3.43,5.09,5.03,
February,10.03,6.29,4.28,2.21,6.41,8.48,4.86,1.48,6.40,1.06,
March,2.82,1.33,5.67,4.77,6.66,2.45,1.28,2.44,1.37,4.37,
April,3.79,4.65,1.91,4.49,3.23,3.79,4.35,3.13,0.78,2.59,
May,2.98,2.70,1.60,3.95,3.37,1.47,4.72,3.62,2.52,0.95,
June,2.96,3.62,5.88,2.91,0.84,1.00,2.68,3.16,2.19,4.65,
July,5.41,2.90,1.86,0.75,2.90,3.89,4.81,1.89,3.80,1.09,
August,5.95,2.31,4.85,1.92,4.86,1.66,3.47,4.83,5.86,3.21,
September,2.00,2.49,3.38,3.16,2.62,1.72,1.92,2.95,5.51,4.61,
October,3.01,5.01,4.79,3.16,2.21,4.06,6.97,10.53,7.16,1.70,
November,4.64,5.05,5.20,7.73,5.32,1.88,4.86,6.86,6.00,4.48,
December,6.79,11.75,7.29,5.68,9.18,7.17,6.09,4.00,6.68,10.48,
Total,54.78,51.52,53.47,46.85,51.36,44.12,51.64,48.32,53.36,44.22,
Calc annual,54.78,51.52,53.47,46.85,51.36,44.12,51.64,48.32,53.36,44.22,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,
