JERSEY-ST-BRELADE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,WV567486,Long,-2.221924,Lat,49.186606,Elevation,194,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,1.8,1.03,5.23,3.69,1.48,3.84,1.76,3.04,5.48,3.57,4.3,5.15,2.54,3.55,3.56,1.96,2.65,3.01,0.63,6.1,4.86,5.36,5.28,2.6,3.92,4.34,4.99,2.45,3.38,2.58,3.13,5.72,1.99,1.93,2.69,4.39,0.75,2.58,3.59,5.5,1.7,5.57,4.65,2.64
February,,,,,,,,1.45,0.91,5.04,0.39,0.29,1.66,3.74,1.04,3.69,2.58,1.56,3.8,1.18,2.38,3.67,0.35,3.51,0.2,4.28,3.32,6.37,1.76,1.73,3.16,3.99,0.73,1.71,0.99,3.08,2.58,2.48,1.05,0.55,5.28,3.57,1.31,1.42,2.18,3.6,0.62,6.53,3.46,0.09,3.57
March,,,,,,,,1.9,1.9,4.31,1.77,0.9,3.36,1.99,2.41,0.57,1.07,3.31,2.78,0.06,2.37,2.49,2.23,1.57,3.93,1,2.82,3.76,0.25,2.15,3.35,3.7,2.43,0.74,0.15,0.59,1.58,5.35,0.85,1.2,1.36,3.28,3.85,0.22,2.63,1.77,0.74,1.77,3.27,2.09,2.24
April,,,,,,,,0.99,1.47,1.72,2.44,1.18,3.31,3.11,3.37,2.99,3.36,1.32,2.51,2.33,4.12,1.92,2.82,1.31,1.79,3.49,1.87,2.37,0.03,1.7,1.73,3.36,1.28,1.5,3.03,1.4,2.55,2.71,2.49,0.84,1.61,1.92,1.67,3.21,0.73,0.37,0.79,1.26,0.76,2.9,1.2
May,,,,,,,,2.08,2.01,1.16,1.68,1,1,3.4,2.16,4.02,2.13,0.19,4.95,1.35,2.01,2.11,2.99,2.25,0.65,1.91,1.09,2.37,1.09,0.87,1.74,1.98,5.25,2.36,0.34,2.14,2.94,1.66,1.4,1.22,2.24,3.91,1.1,1.51,1.22,2.26,1.17,0.94,2.25,1.54,2.91
June,,,,,,,,1.02,0.55,0.59,2.2,1.28,1.57,0.48,0.97,0.01,4.12,3.39,2.47,2.75,0.98,2.09,1.34,1.75,1.26,3.73,2.17,0.82,0.31,2.14,0.18,2.05,0.31,0.83,1.94,1.8,2.07,3.14,1.3,0.47,1.22,1.26,0.14,0.91,1.85,2.62,1.4,1,3.43,0.34,1.37
July,,,,,,,,1.53,2.41,1.61,2.13,0.63,3.2,0.9,2.46,2.1,1.25,2.56,0.69,1.73,3.18,2.2,2.61,2.34,0.62,0.73,3.15,1.7,1.85,3.14,5.31,1.45,2.37,2.69,3.51,2.77,2.11,1.08,1.17,0.25,3.15,1.3,1.11,2.25,2.18,1.19,1.65,1.6,0.81,0.64,3.53
August,,,,,,,,4.88,1.49,2.8,0.7,0.87,2.92,1.32,2.32,3.14,1.83,3.29,2.4,1.12,2.64,7.71,0.65,1.84,3.75,2.06,0.86,0.65,2.23,1.31,0.02,7.71,3.37,1.43,1.71,2.79,4.94,1.38,3.37,0.86,3.62,5.87,3.54,0.98,2.63,0.99,4.38,1.59,2.62,1.68,4.29
September,,,,,,,,0.76,3.62,2.29,3.72,1.08,2.19,3.23,4.04,2.46,0.37,6.29,2.15,4.48,3.26,2.59,3.84,2.36,1.97,2.85,2.4,2.44,1.84,0.86,2.39,0.29,4.86,3.35,1.79,1.56,2.83,2.44,1.36,3,4.59,5.09,6.52,2.5,3.84,2.81,2.22,3.43,2.39,0.62,2.02
October,,,,,,,,5.98,3.14,1.84,1.81,0.84,1.93,4.82,4.12,2.58,4.2,1.78,6.25,6.28,3.84,0.64,5.18,3.02,4.28,3.92,1.34,3.43,4.43,6.35,3.55,1.4,3.93,3.13,5.8,2.24,1.01,1.55,3.15,8.25,2.72,0.6,4.7,1.92,2.53,2.82,2.02,1.35,3.18,3.08,5.19
