"STAMFORD ST GEORGES SQUARE",,,,,,,,,,,,
Grid ref,TF032070,Long,-0.475943,Lat,52.650923,,,,,,,
Station no,2526/8,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,,,,,,,,,1.08,0.73,,
February,,,,,,,,,1.28,0.30,,
March,,,,,,,,,2.27,3.41,,
April,,,,,,,,,2.13,1.79,,
May,,,,,,,,,1.39,1.21,,
June,,,,,,,,,0.89,2.65,,
July,,,,,,,,,2.37,2.99,,
August,,,,,,,,,2.50,2.30,,
September,,,,,,,,,2.47,4.22,,
October,,,,,,,,,1.41,3.32,,
November,,,,,,,,,0.71,0.66,,
December,,,,,,,,,1.12,4.15,,
Total,,,,,,,,,19.62,27.73,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.62,27.73,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
