"BALDERSBY BALDERSBY PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4600,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.08,2.39,2.47,1.31,1.71,,,,,,,
February,1.14,0.20,1.96,3.58,0.82,,,,,,,
March,2.11,0.95,1.67,1.33,0.87,,,,,,,
April,3.33,0.92,2.49,1.60,1.59,,,,,,,
May,2.43,1.62,0.60,1.94,4.04,,,,,,,
June,0.92,0.45,2.20,0.61,1.84,,,,,,,
July,4.53,1.27,4.69,3.51,2.91,,,,,,,
August,1.73,3.87,3.76,3.11,2.11,,,,,,,
September,1.17,1.39,3.43,2.08,2.08,,,,,,,
October,2.44,1.42,0.92,2.46,3.30,,,,,,,
November,1.10,2.06,1.15,2.70,1.90,,,,,,,
December,2.53,2.16,3.70,2.74,1.71,,,,,,,
Total,26.51,18.70,29.04,26.97,24.88,,,,,,,
Calc annual,26.51,18.70,29.04,26.97,24.88,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
