"LEEK WOOTTON, THE LODGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP288683,Long,-1.578974,Lat,52.31206,Elevation,249,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,0.72,0.77,1.07,2.45,0.85,,,,,,,,,,,,,,,,2.53,4.43,1.17,3.39,1.61,1.88,1.62,2.1,0.72,2.94,3.29,2.77,5.17,2.79,2.98,3.31,4.32,2.05,1.65,2,1.77,4.3,1.27,
February,,,,,,,,1.1,1.19,0.87,2.21,1.52,,,,,,,,,,,,,,,,2.72,1.59,0.4,0.5,2.67,0.23,2.91,0.45,2.15,1.99,3.58,0.83,1,2.41,2.72,0.98,1.23,1.14,2.04,2.18,1.28,1.19,0.84,
March,,,,,,,,0.61,2.55,2.5,0.76,2.02,,,,,,,,,,,,,,,,2.21,2.05,0.17,1.9,0.12,1.69,3.22,1.55,0.5,2.14,2.56,0.25,1.64,1.92,2.3,1.91,0.92,0.17,0.89,0.94,5.26,1,1.49,
April,,,,,,,,1.71,3.37,1.47,1.65,0.65,,,,,,,,,,,,,,,,1.97,1.36,0.99,2.17,3.84,3.56,1.17,2.42,3.77,1.76,3.12,0.05,1.54,2.66,0.98,1.39,0.87,2.18,0.79,2.09,1.96,1.6,2.17,
May,,,,,,,,4.63,1.98,2.01,1.43,0.6,,,,,,,,,,,,,,,,1.15,0.46,2.22,2.62,2.91,6.52,1.73,0.93,1.29,0.55,2.48,1.45,0.95,1.76,2.02,3.53,3.07,1.04,2.34,2.31,1.74,3.15,2.23,
June,,,,,,,,2.57,1.46,3,2.72,1.93,,,,,,,,,,,,,,,,4.62,2.11,1.25,1.17,3.03,1.28,2.36,0.94,4.25,3.37,0.81,1.78,1.68,0.5,1.49,0.17,2.53,2.25,3.33,2.6,1.28,2.5,0.39,
July,,,,,,,,2.74,2.11,3.23,1.72,0.38,,,,,,,,,,,,,,,,1.96,1.68,1.92,4.68,3.54,2.83,3.27,3.54,0.71,5.19,2.15,2.53,5.12,3.02,4.27,1.42,0.82,2.61,1.4,2.09,3.12,1.63,2.69,
August,,,,,,,,3.29,2.9,2.54,2.54,1.8,,,,,,,,,,,,,,,,3.54,2.34,2.04,2.92,3.96,1.82,0.84,2.7,1.41,0.56,2.89,5.16,4.49,0.11,3.98,2.62,1.44,2.82,2.9,4.92,0.21,4.54,1.47,
September,,,,,,,,0.45,3.29,2.76,0.75,1.55,,,,,,,,,,,,,,,,4.38,0.83,1.63,3.56,2.88,3.2,1.24,1.99,4.05,3.04,2.43,2.52,0.97,1.23,0.52,0.92,2.06,3.85,1.67,2.77,1.88,3.56,1.84,
October,,,,,,,,5.25,1.31,4.69,1.7,1.82,,,,,,,,,,,,,,,,1.4,3.64,3.35,2.02,0.75,3.16,2.91,1.69,3.75,1.47,2.33,2.9,3.57,3.78,2.46,2.79,2.14,3.05,3.67,0.79,0.27,2.5,6.81,
November,,,,,,,,2.26,0.92,0.82,4.45,2.94,,,,,,,,,,,,,,,,2.72,2.96,6.55,3.23,2.73,1.87,1.07,1.86,4.63,2.1,1.66,2.77,4.41,6.95,2.8,1.89,1.66,4.45,0.19,5.63,1.96,1.67,2.35,
December,,,,,,,,3.67,1.09,3.38,4.17,3.66,,,,,,,,,,,,,,,,2.95,2,5.3,2.85,0.97,0.81,0.29,5.12,3.61,2.07,2.18,3.51,1.66,1.67,1.4,2.9,0.77,1.43,3.12,2.46,2.07,2.72,1.5,
Total,,,,,,,,29,22.94,28.34,26.55,19.72,,,,,,,,,,,,,,,,32.15,25.45,26.99,31.01,29.01,28.85,22.63,25.29,30.84,27.18,29.48,26.52,32.2,28.8,27.92,23.83,21.83,27.04,23.99,30.78,22.8,30.36,25.05,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_16_pt1-page-189.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1910-1919_15_pt1-page-192.csv: correction: 1910 November is 4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_16_pt1-page-067.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_14_pt1-page-240.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1941-1950_17_pt1-page-037.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
