"LEEK WOOTTON, THE LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2457,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.53,4.43,1.17,3.39,
February,,,,,,,,2.72,1.59,0.40,0.50,
March,,,,,,,,2.21,2.05,0.17,1.90,
April,,,,,,,,1.97,1.36,0.99,2.17,
May,,,,,,,,1.15,0.46,2.22,2.62,
June,,,,,,,,4.62,2.11,1.25,1.17,
July,,,,,,,,1.96,1.68,1.92,4.68,
August,,,,,,,,3.54,2.34,2.04,2.92,
September,,,,,,,,4.38,0.83,1.63,3.56,
October,,,,,,,,1.40,3.64,3.35,2.02,
November,,,,,,,,2.72,2.96,6.55,3.23,
December,,,,,,,,2.95,2.00,5.30,2.85,
Total,,,,,,,,32.15,25.45,26.99,31.01,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.15,25.45,26.99,31.01,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,
