RHONDDA-WW-LLYN-FAWR-RES OLD GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN918033 ,Long,-3.5676733,Lat,51.717955,Elevation,1220,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,4.63,10.2,14.95,8.69,8.59,12.78,2.81,8.42,11.04,15.68,16.21,7.94,7,8.49,9.94,13.63,9.27,17.76,3.51,16.29,9.61,18.42,9.95,14.63,2.79,11.89,15.93,16.56,15.28,6.4,7.11,10.56,17.04,12.33,8.93,15.7,9.66,22.36,5.08,4.4,13.89,10.89,3.14,6.59,8.41,13.21,17.47,10.16,11.19,12.21
February,,10.97,8.64,5.28,15.08,16.35,12.15,2.06,9.58,4.51,6.39,0.15,12.74,18.18,0.75,16.11,9.07,7.12,13.01,2.61,1.28,8.99,0.25,10.85,1,12.77,4.52,14.77,5.65,10.11,10.14,10.5,1.26,8.31,2.92,15.06,11.2,2.27,6.73,5.52,16.53,10.19,2.56,5.03,11.65,3.89,1.02,10.42,11.95,0.75,12.19
March,,3.81,16.82,15.49,11.95,2.82,3.49,3.63,4.83,10.37,9.56,11.55,9.01,2.66,3.88,1.35,3.09,7.57,7.58,1.78,4.87,1.03,6.21,7.91,7.34,2.17,7.09,5.42,2.07,4.1,8.72,6.61,7.79,2.59,0.91,6.05,3.77,17.47,7.13,3.78,7.54,9.88,8.83,7.87,8.31,5.64,5.14,13.46,2.22,9.49,4.92
April,,6.5,0.78,17.15,2.77,3.39,5.64,3.22,4.23,4.26,12.27,1.64,4.28,6.56,7.45,5.14,4.38,3.47,2.08,0.91,5.21,5.25,7.58,2.94,5.83,9.52,5.22,6.38,0.56,7.3,5.57,3,5.43,3.62,6.66,5.42,3.04,9.03,4.81,8.34,6.95,8.65,6.79,6.38,3.15,6.84,2.44,0.87,2.58,8.45,8.17
May,,4.66,2.89,4.99,4.46,3.82,4.6,4.55,2.44,1.99,6.33,3.64,2.42,5.13,6.42,9.49,5.08,3.13,0.52,6.78,3.7,6.27,9.47,2.51,5.42,2.65,1.95,3.24,6.73,1.43,2.58,6.74,13.4,10.48,4.38,6.66,4.83,3.73,5.48,7.56,2.54,4.26,5.12,6.29,6.52,8.75,3.6,4.6,7.74,2.27,2.99
June,,6.16,10.37,5.46,1.82,4.16,6.22,2.75,3.04,3.69,5.73,0.72,2.98,2.33,4.63,0.45,3.43,5.72,6.58,5.23,4.51,9.41,3.92,3.59,3.27,9.28,4.86,3.87,7.45,6.82,0.69,2.15,0.58,9.24,6.6,9.05,10.47,4.37,10.69,1.36,4.72,3.56,5.5,5.45,10.5,11.45,5.47,2.06,6.49,4.4,5.72
July,,0.79,6.84,0.92,8.77,11.12,3.96,5.12,8.5,1.78,11.29,4.44,11.84,6.61,8.02,5.04,4.69,7.24,4.3,5.48,7.23,11.07,8.78,9.23,1.73,2.21,14.14,3.96,8.48,21.05,8.71,4.84,8.18,7.86,6.41,6.19,5.8,6.7,4.37,2.81,10.66,2.57,3.7,12.65,9.52,3.97,8.8,9.04,9.7,8.28,12.33
August,,7.29,17.23,3.15,8.18,5.27,8.61,17.13,5.06,6.25,5.11,10.1,7.47,11.25,12.01,7.76,9.7,14.15,7.46,6.82,10.35,8.56,1.5,2.69,8.95,3.72,2.62,1.01,7.05,5.76,1.14,11.6,11.47,10.98,6.01,6.07,15.09,1.02,12.31,5.43,15.86,13.1,11.61,8.99,9.54,2.36,11.04,7.15,8.17,2.63,9.52
September,,6.06,1.9,3.78,4.66,1.79,5.28,5.24,18.05,5.74,7.88,4.91,7.92,8.61,13.55,6.7,3.67,11.34,2.09,2.71,10.42,3.26,11.57,3.16,8.69,15.63,6.01,5.23,4.43,2.14,4.5,0.73,8.12,10.1,10.03,8.03,16.47,4.9,11.14,3.87,17.13,9.85,3.78,10.35,13.35,4.08,10.63,15.11,14.25,0.7,8.45
October,,6.08,9.71,9.44,4.41,6.02,21.87,13.25,7.68,2.84,8.18,4.37,3.15,15.48,11.23,13.51,8,6.91,16.66,12.35,15.09,3.49,15.09,12.22,10.42,14.65,5.03,4.49,17.06,6.98,13.77,8.99,11.05,7.75,14.14,10.14,2.31,2.77,8.38,14.74,5.86,2.07,9.06,6.68,23.56,6.51,3.73,12.02,12.45,11.28,12.25
November,,14.42,6.63,16.23,11.72,6.55,10.96,6.41,9.1,5.03,7.22,5.4,4.93,9.99,6.31,5.46,16.02,7.32,16.41,24.72,12.92,17.7,8.57,2.18,4.02,13.2,11.54,4.58,16.68,21.9,21.7,7,1.69,5.84,18,1.77,21.25,13.8,6.28,10.8,12.57,18.39,6.67,12.04,19.81,9.08,3.3,3.76,4.87,15.53,24.5
December,,22.37,18.45,5.69,17.07,20.81,7.68,2.15,18.94,16.43,14.05,9.88,13.38,9.1,17.26,8.95,0.44,4.87,10.3,21.66,9.29,5.85,6.92,3.14,27.52,6.87,13.9,7.22,10.36,6.19,7.91,10.46,15.43,5.4,9.86,13.08,11.36,10,17.11,12.75,5.38,13.6,7.1,3.63,11.86,16.02,12.86,10.93,9.64,23.14,13.25
Total,,93.74,110.46,102.53,99.58,90.69,103.24,68.32,99.87,73.93,109.69,73.01,88.06,102.9,100,89.9,81.2,88.11,104.75,94.56,101.16,90.49,98.28,70.37,98.82,95.46,88.77,76.1,103.08,109.06,91.83,79.73,94.96,99.21,98.25,96.45,121.29,85.72,116.79,82.04,110.14,110.01,81.61,88.5,134.36,87,81.24,106.89,100.22,98.11,126.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1950s record sheet, which places it on the edge of the reservoir, to match the altitude the NGR should be about 200 yards east",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
