"SOLIHULL (MARSH COTTAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2472,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.94,2.16,2.94,1.41,2.49,1.88,3.28,2.99,3.85,1.05,3.32,
February,1.22,0.19,2.43,4.20,0.42,2.94,2.19,2.80,1.98,0.70,0.67,
March,2.39,1.39,1.76,1.72,0.99,0.84,0.85,2.99,1.53,0.17,2.77,
April,4.42,1.29,3.34,2.28,3.70,2.13,2.31,1.79,1.41,0.90,2.00,
May,2.62,1.49,0.82,1.38,5.07,2.71,3.63,1.59,0.68,1.80,2.19,
June,2.63,0.49,0.78,0.42,1.57,0.25,1.21,4.16,3.12,1.40,1.69,
July,4.57,0.49,5.69,2.92,2.78,4.04,1.51,3.06,1.22,1.55,4.90,
August,1.39,4.10,5.35,2.30,3.09,2.18,2.51,3.75,2.53,2.29,4.31,
September,2.27,0.94,2.36,3.07,3.19,3.90,0.95,4.63,0.80,0.75,3.94,
October,2.50,1.43,0.30,3.67,3.71,3.85,2.66,1.71,4.60,3.35,2.53,
November,0.80,1.97,1.19,1.83,2.18,1.58,5.01,3.81,3.79,6.97,3.03,
December,2.30,1.76,3.61,3.37,3.29,2.39,0.51,2.68,2.22,5.91,2.48,
Total,30.05,17.70,30.57,28.57,32.48,28.69,26.62,35.96,27.73,26.84,33.83,
Calc annual,30.05,17.70,30.57,28.57,32.48,28.69,26.62,35.96,27.73,26.84,33.83,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
