"FORRES, KNOCKOMIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5683,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.50,2.30,1.80,2.70,1.50,2.73,1.60,2.32,2.75,0.68,1.19,
February,2.40,1.00,2.20,1.90,1.25,3.75,0.95,1.15,1.64,0.42,0.90,
March,2.30,1.35,2.45,0.50,1.10,2.15,1.95,1.76,1.63,0.25,1.06,
April,2.10,0.40,3.10,1.80,0.35,1.72,1.65,2.95,0.40,2.05,0.99,
May,1.75,3.10,2.00,3.65,3.70,1.85,2.22,3.15,1.72,2.15,0.81,
June,0.65,1.10,1.12,1.25,2.60,0.39,2.75,3.47,3.40,2.43,1.47,
July,2.60,1.80,3.50,2.50,3.60,2.73,1.72,2.56,1.85,2.58,3.11,
August,2.20,2.70,3.00,5.05,5.10,0.85,1.66,1.85,3.20,3.81,4.41,
September,3.40,1.40,2.25,2.40,4.00,4.27,2.30,6.10,2.35,1.65,3.39,
October,0.85,2.25,1.20,3.10,3.70,1.92,3.55,4.05,2.60,2.97,4.49,
November,1.20,1.00,2.10,3.05,1.00,1.07,2.15,3.17,3.31,1.69,4.60,
December,1.05,3.70,1.70,1.85,0.95,2.32,1.42,1.25,2.70,1.77,1.80,
Total,23.00,22.10,26.42,29.75,28.85,25.75,23.92,33.78,27.55,22.45,28.22,
Calc annual,23.00,22.10,26.42,29.75,28.85,25.75,23.92,33.78,27.55,22.45,28.22,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
