HAFOD-Y-LLAN-ISAF-NO-2-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SH957530,Long,-3.5579184,Lat,53.064029,Elevation,1172,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,5.4,3.2,2.22,3.4,3.71,5.25,7.01,6.15,3.52,3.23,4.12,4.32,4.38,7.13,1.33,5.46,4.66,5.35,3.63,2.99,2.49,7.08,4.25,6.19,7.51,2.32,3.12,5.78,6.24,5.36,4.2,5.93,,,,
February,,,,,,5.85,5.77,0.92,4.08,2.27,4.73,0.59,4.76,6.63,1.15,6.25,2.2,2.37,4.28,0.91,0.9,4.55,0.15,3.92,0.42,6.39,4.02,6.14,1.58,4.05,3.18,4.84,2.24,2.99,2.35,4.75,6.81,,,,
March,,,,,,0.85,2.24,3.31,1.4,5.95,6.2,4.07,3.9,1.78,1.34,1.95,1.45,4.49,2.57,0.38,2.8,0.99,3.43,2.36,2.52,1.17,2.93,3.47,1.44,4.65,3.02,3.77,2.97,1.39,1.23,1.4,1.64,,,,
April,,,,,1.3,2.17,3.2,2.56,1.73,3.57,6.8,1.68,3.75,2.39,3.59,3.05,2.03,2.24,1.13,1.37,4.27,5.14,5.48,1.29,2.37,4.57,2.39,4.24,0.4,2.74,3.49,1.44,2.31,1.92,1.38,2.59,,,,,
May,,,,,2.78,2.45,4.05,2.82,3.9,1.12,3.28,1.92,0.94,5.14,5.39,3.68,3.12,2.42,2.19,1.9,1.57,4.54,3.24,1.9,2.34,1.46,3.15,1.96,2.65,1.87,2.55,2.98,3.88,4.33,1.81,4.42,,,,,
June,,,,,4.3,0.61,2.25,2.02,2.29,2.27,2.85,0.35,2.75,1.1,2.11,0.03,1.77,5.83,5.67,1.81,1.03,3.85,1.83,2.71,1.72,4.97,5.94,1.91,4.95,3.77,1.73,0.94,0.62,3.24,2.35,4.02,,,,,
July,,,,,5.75,3.85,1.79,1.7,3.58,1.73,6.92,1.88,5.28,2.58,5.04,1.93,5.36,2.45,1.5,3.05,5.27,2.37,6.84,1.36,1.69,1.07,4.76,2.12,4.25,6.53,3.97,1.61,3.94,2.95,3.01,2.34,,,,,
August,,,,,2.45,3.35,2.7,8.42,2.37,3.72,3.25,5.76,2.42,4.81,4.95,2.77,3.96,7.19,3.72,4.17,5.5,7.01,3.11,1.22,4.64,1.52,0.94,0.71,3.46,2.46,0.9,5.57,4.99,4.5,2.56,2.1,,,,,
September,,,,,2.37,1.4,4.16,2,9.05,3.77,3.35,1.38,3.06,3.98,6.12,5.37,4.87,5.22,2.59,2.03,4.59,5.86,3.99,1.04,1.84,7.8,5.22,1.65,1.94,1.19,4,1.08,3.97,5.85,6.06,2.41,,,,,
October,,,,,3.02,2.32,8.35,6.6,2.8,5.2,2.27,3.09,0.77,7.03,4.45,5.05,3.39,5.1,6.79,5.63,7.02,2.32,7.63,5.41,4.14,7.87,2.92,3.83,6.48,4.22,5.42,5.74,3.33,4.75,6.36,5.42,,,,,
November,,,,,4.95,3.63,4.33,4.12,2.53,3.04,2.02,3.35,3.03,4.91,2.13,3.01,5.99,4.96,7.43,6.84,6.01,7.61,3.21,1.78,1.86,6.15,5.87,1.62,5.51,7.82,8.12,3.18,1.45,4.03,7.99,0.85,,,,,
December,,,,,8.52,7.34,2.5,2.4,6.14,7.15,3.49,5.95,6.22,4.6,5.05,5.52,1.75,1.48,3.43,7.66,6.44,2.38,2.97,1.46,5.9,3.29,5.96,3.34,4.82,3.34,2.84,2.84,5.21,2.45,5.33,5.32,,,,,
Total,,,,,,39.22,44.54,39.09,43.27,43.5,50.41,37.03,43.03,48.47,44.55,42.73,40.21,48.13,48.43,37.08,50.86,51.28,47.23,28.08,32.43,48.75,51.18,35.24,43.67,50.15,41.54,37.11,40.69,44.64,45.79,39.82,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Near the house Hafod Llan Isaf. The records suggest that the gauges are in a garden to a property and it has been assumed to be the one at this NGR. Stated altitudes do not match and vary for each gauge. NGR could be +/- 100m.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
