"IPSDEN (HAILEY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1078,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.36,1.73,2.13,1.98,0.78,4.39,5.04,2.69,5.43,2.57,,
February,1.65,0.33,4.21,0.35,2.38,2.38,4.47,0.63,1.13,1.91,,
March,0.15,1.49,2.68,2.20,0.43,1.85,4.55,0.33,1.72,2.27,,
April,3.37,2.53,1.02,1.90,4.01,1.94,2.85,0.13,3.14,1.81,,
May,2.79,4.26,2.12,0.66,1.52,0.47,3.85,2.31,1.83,1.16,,
June,1.40,0.94,1.96,1.55,5.11,4.24,3.21,0.81,1.51,0.91,,
July,3.91,2.14,1.33,1.13,0.49,3.48,1.32,1.57,4.56,3.16,,
August,4.70,2.66,0.98,1.69,2.20,1.56,1.36,3.36,2.24,0.27,,
September,1.72,3.87,2.55,1.64,3.94,2.69,3.17,1.51,0.81,0.97,,
October,0.66,3.88,1.96,1.41,3.69,1.70,3.18,2.64,5.09,3.00,,
November,3.02,1.63,1.21,1.93,4.38,3.37,1.34,3.06,4.50,6.96,,
December,1.03,0.77,0.57,6.39,3.48,2.42,2.71,3.76,1.42,1.34,,
Total,25.76,26.23,22.72,22.83,32.41,30.49,37.05,22.80,33.38,26.33,,
Calc annual,25.76,26.23,22.72,22.83,32.41,30.49,37.05,22.80,33.38,26.33,,
Difference,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,,
