"NAIRN, DELNIES",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5689,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.62,3.05,1.80,2.47,1.63,1.92,1.74,2.52,3.43,0.30,2.14,
February,2.10,0.61,2.15,1.41,1.26,2.66,1.13,0.99,2.26,0.42,0.61,
March,2.01,1.70,1.50,0.59,0.83,1.96,2.08,1.63,1.57,0.33,1.01,
April,1.49,0.56,2.33,1.93,0.50,1.65,1.15,2.10,0.88,1.48,1.20,
May,1.32,2.47,1.94,2.40,2.60,1.85,2.02,2.30,1.85,2.62,1.35,
June,0.64,0.87,1.51,0.87,2.23,0.51,2.22,3.51,2.90,1.76,1.15,
July,2.20,1.76,2.87,2.03,3.43,1.90,1.70,1.76,1.86,2.15,2.46,
August,2.41,1.98,2.79,4.94,4.67,0.98,1.56,3.05,3.17,3.98,5.20,
September,2.92,1.21,1.74,2.53,3.88,3.85,2.50,5.11,2.98,1.79,3.04,
October,0.52,2.27,1.69,3.35,3.48,1.68,3.28,3.93,2.31,3.41,3.72,
November,1.53,0.87,1.66,2.66,0.88,0.68,2.26,2.56,3.37,1.35,4.96,
December,1.12,3.64,1.26,2.07,2.37,1.85,1.66,1.08,1.83,2.02,1.96,
Total,20.88,20.99,23.24,27.25,27.76,21.49,23.30,30.54,28.41,21.61,28.80,
Calc annual,20.88,20.99,23.24,27.25,27.76,21.49,23.30,30.54,28.41,21.61,28.80,
Difference,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,
