DUMFRIES CARRUCHAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX949738,Long,-3.646505,Lat,55.047546,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5025/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,3,2.16,3.85,2.18,4.56,5.34,2.96,2.15,4.84,5.88,3.34,3.53,5.5,2.05,5.52,3.16,6.43,,,,,,,,,,,4.84,6.23,6.13,5.83,1.78,5.55,5.01,5.86,6.15,2.13,0.97,5.19,6.07,4.1,3.04,5.46,5.33,7.42,2.6,
February,,,,,2.99,2.62,2.49,3.58,3.2,1.86,6.06,4.41,3.52,2.6,6.08,9.83,3.85,1.35,4.88,1.12,3.98,,,,,,,,,,,3.24,0.09,3.46,0.31,5.25,2,5.13,2.41,4.59,1.49,4.35,2.46,3.3,0.82,5.15,2.52,0.68,3.52,3.59,
March,,,,,3.2,4.85,3.1,4.4,4.93,6.22,3.78,1.16,5.21,4.68,5.85,1.88,1.58,3.19,1.76,4.52,5.08,,,,,,,,,,,0.97,3.34,2.46,2.93,1.36,2.96,2.08,2.28,3.55,4.69,3.38,4.56,1.24,0.49,2.74,3.46,6.28,3.06,1.69,
April,,,,,3.74,3.38,1.05,2.75,1.73,3.87,3.09,4.1,0.64,4.93,2.08,2.87,2.82,2.68,0.46,2.1,2.91,,,,,,,,,,,1.97,3.33,2.12,4.18,3.35,0.82,3.39,0.41,1.39,2.45,1.94,2.71,2.55,2.06,2.46,1.12,5.99,3.56,3.23,
May,,,,,1.91,2.89,6.49,4.6,3.93,2.07,2.58,2.85,2.14,4.67,2.4,1.42,4.07,4.19,2.4,0.89,5.4,,,,,,,,,,,3.5,2.84,3.86,3.12,0.94,1.68,1.81,4.81,0.56,2.11,3.09,4.36,4.44,2.33,5.35,1.19,4.66,1.66,1.97,
June,,,,,2.25,2.1,2.05,6.65,3.15,3.5,1.68,3.41,6.37,3.02,0.47,0.53,1.66,2.91,1.36,1.97,1.54,,,,,,,,,,,6.76,2.28,2.53,2.32,5.32,2.89,2.91,4.86,3.04,0.88,0.52,0.7,3.47,4.76,3.66,3.54,3.84,5.18,1.01,
July,,,,,3.28,1.54,2.57,1.9,3.87,4.61,4.71,1.33,4.49,0.68,2.05,3.5,4.5,2.03,3.34,1.12,4.45,,,,,,,,,,,5.86,3.5,4.12,2.38,1.53,4.67,3.34,5.2,4.73,6.61,3.79,3.03,2.78,4.71,4.68,3.57,4.77,2.55,3.11,
August,,,,,4.5,3.43,7.22,4.72,3.13,2.1,8.28,2.59,5.73,1.52,4.42,2.75,4.06,5.88,4.95,3.28,3.4,,,,,,,,,,,2.68,2.42,1.94,7.42,3.23,1.94,3.06,1.94,1.57,0.82,6.7,4.22,6.06,3.05,1.32,5.02,0.28,7.53,2.75,
September,,,,,1.98,1.87,0.95,0.82,5.3,2.33,1.13,2.69,2.39,2.67,1.45,1.16,2.15,3.77,7.2,3.52,2.29,,,,,,,,,,,1.43,4.87,1.14,5.36,4.77,5.46,2.98,3.93,2.24,3.6,1.77,4.67,3.45,6.02,4.95,6.69,3.34,,2.14,
October,,,,,2.68,2.82,5.17,8.11,1.98,10.84,2.49,3.44,4.09,3.5,1.44,3.83,7.25,6.34,5.9,1.3,3.18,,,,,,,,,,,3,6.71,2.77,4.94,8.16,3.96,5.91,7.4,3.6,4.94,4.83,3.86,8.12,5.02,4.65,0.66,1.15,,6.67,
November,,,,,2.75,4.21,2.94,3.76,2.63,1.46,5.59,6.03,3.42,5.43,6.02,2.76,4.63,4.21,3.77,3.6,2.53,,,,,,,,,,,8.97,3.5,2.27,0.49,7.2,4.82,1.23,9.24,6.69,5.14,3.61,1.25,2.49,6.82,0.36,7.87,5.18,4.42,5.07,
December,,,,,3.36,2.66,3.7,5.9,4.32,6.52,5.77,8.93,7.41,3.21,7.77,7.71,5.06,2.67,5.21,6.88,5.22,,,,,,,,,,,4.31,8.72,0.77,7.5,3.42,6.05,2.31,3.72,1.56,5.1,1.86,6.72,1.47,6.02,3.45,5.49,2.35,6.63,7.05,
Total,,,,,35.64,34.53,41.58,49.37,42.73,50.72,48.12,43.09,50.25,42.79,43.37,41.77,47.13,41.27,46.75,33.46,46.41,,,,,,,,,,,47.53,47.83,33.57,46.78,46.31,42.8,39.16,52.06,39.67,39.96,36.81,43.73,45.44,46.2,41.81,46.59,43.85,,40.88,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sept and Oct 1948 estimated therefore omitted, along with total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 onwards elevation recorded as 73' but no other information presetned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
