PULBOROUGH-PARHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ060143,Long,-0.493397,Lat,50.918436,Elevation,98,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,451/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2.17,3.31,3.23,3.25,0.72,6.24,7.13,3.94,6.43,2.75,3.67,,6.72,2.35,2.16,3.38,3.41,6.96,1.72,1.35,4.37,3.42,1.28,1.82,4.57,4.84,3.37,4.61,3.68,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,2.87,0.33,3.31,0.02,4.22,2.85,5.92,0.67,1.82,3.34,4.17,0.56,1.84,0.7,2.51,4.08,3.14,1.54,1.69,6.46,7.12,1.13,1.61,2.67,2.35,0.24,5.52,2.96,0.2,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,0.93,1.58,3.37,3.06,0.77,2.14,3.86,0.51,1.57,4.95,3.45,2.93,0.41,0.15,1.91,1.63,8.15,0.99,1.22,2.05,5.08,2.93,0.27,4.26,1.43,0.46,1.94,2.56,2.4,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,3.63,2.99,0.84,3.01,4.1,2.65,3.89,0.16,3.19,1.39,1.9,1.69,1.26,1.84,1.12,2.72,2.16,1.96,1.74,2.53,2.59,2.22,2.48,0.41,0.29,1.57,0.09,1.02,2.95,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,3.22,3.79,2.63,0.39,1.48,0.62,2.39,1.85,1.49,1.23,2.47,2.9,2.71,0.85,1.98,3.94,1.36,2.98,1.92,1.59,2.85,2.04,1.86,2.12,4.31,0.49,1.15,3.2,0.88,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,2.16,1.14,1.33,1.36,3.43,3,1.11,0.53,1.42,1,2.27,0.22,1.06,1.7,2.59,4.19,2.47,2.56,0.69,1.16,3.18,1.29,1.75,3.43,2.72,1.87,1.9,3.94,1,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,3.83,3.55,2.97,1.91,0.88,4.73,1.51,2.74,3.13,2.5,4.16,1.58,2.6,3.19,5.11,2.48,1.31,1.81,0.34,3.39,3.03,0.75,4.24,3.52,0.42,4.59,4.98,1.68,1.17,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,4.49,0.23,1.5,3.35,4,0.53,1.32,1.02,2.75,0.11,3.85,3.96,1.39,1.54,2.09,6.8,0.77,3.97,1.39,2.87,5.75,2.3,1.95,3.02,1.46,4.84,2.63,3.8,1.57,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,2.04,1.69,3.31,2.85,5.83,2.67,2.13,1.48,1.35,1.4,0.35,2.76,1.43,2.48,2.34,4.51,1.51,2.6,1.71,4.15,3.62,3.83,3.96,2.68,2.15,4.88,3.81,3.87,0.07,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,0.54,7.76,1.36,2.76,6.22,1.83,2.8,4.55,5.81,4.64,0.98,4.38,4.02,4,4.04,0.75,0.87,1.97,9.08,0.62,2.21,4.24,3.43,2.85,3.09,1.8,1.78,4.54,3.2,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,5.14,2.51,1.16,5.24,8.29,5.94,1.72,4.59,9.49,10.24,3.88,1.85,1.83,6.58,0.17,5.86,1.87,2.35,4.85,7.79,7.32,4.03,1.48,6.91,1.85,0.69,2.98,2.12,3.73,8.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,1.25,0.95,1.06,11.14,6.12,3.23,4.32,5.23,2.49,2.85,2.92,3.32,2.85,2.29,4.89,4.28,3.1,4.97,2.48,2.61,3.84,3.17,0.92,3.22,4.6,5.73,2.83,5.24,9.16,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,32.27,29.83,26.07,38.34,46.06,36.43,38.1,27.27,40.94,36.4,34.07,,28.12,27.67,30.91,44.62,30.12,34.66,28.83,36.57,50.96,31.35,25.23,36.91,29.24,32,32.98,39.54,30.01,48.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
