"BOSTON HIGH STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2360,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.74,1.80,0.92,1.47,1.66,3.07,0.96,1.91,1.05,2.03,,
February,1.15,0.07,1.91,2.15,1.14,0.53,0.67,2.90,0.46,0.92,,
March,1.49,1.54,0.85,0.34,0.45,1.96,1.98,1.82,1.37,0.73,,
April,0.50,1.11,1.41,0.15,0.89,1.49,0.75,1.29,2.24,1.90,,
May,2.04,1.88,1.25,1.22,2.15,1.87,0.69,1.08,2.41,2.52,,
June,1.40,1.81,2.80,1.19,2.55,1.17,1.84,1.92,0.99,1.16,,
July,1.60,2.69,2.03,3.65,3.48,1.95,0.73,1.78,0.78,1.21,,
August,1.15,2.77,1.93,1.35,2.16,2.61,1.65,2.27,3.62,0.69,,
September,0.41,0.59,3.03,0.54,0.74,0.48,3.67,3.12,0.27,2.18,,
October,0.85,4.08,4.51,2.27,2.41,2.73,3.88,0.91,2.82,2.83,,
November,2.86,2.25,0.90,2.63,2.41,2.12,0.83,1.58,1.60,1.08,,
December,0.49,2.34,0.58,1.36,1.16,1.58,2.68,1.23,1.69,1.48,,
Total,15.68,22.93,22.12,18.32,21.20,21.56,20.33,21.81,19.30,18.73,,
Calc annual,15.68,22.93,22.12,18.32,21.20,21.56,20.33,21.81,19.30,18.73,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
