"DALRY (MUNNOCH RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5245,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.44,7.45,3.98,6.06,6.04,5.61,6.59,6.70,10.31,2.57,5.78,
February,6.01,1.69,6.30,5.45,1.51,4.21,6.65,3.52,3.82,3.23,0.24,
March,4.53,6.17,2.56,2.51,0.93,2.64,2.31,4.63,5.03,1.64,3.43,
April,2.41,1.30,3.41,4.58,3.50,5.11,2.18,3.25,1.94,1.77,2.67,
May,5.93,3.62,4.91,1.58,5.31,7.67,3.50,3.03,1.98,3.90,2.30,
June,2.49,1.24,2.77,1.78,3.53,0.86,3.30,5.91,5.37,4.28,3.09,
July,5.06,5.56,3.35,5.17,4.39,2.16,3.67,4.70,3.16,4.62,4.10,
August,6.73,6.59,3.43,7.30,4.65,4.64,4.98,5.45,4.74,6.89,6.78,
September,3.66,2.62,4.05,8.53,5.81,3.75,4.03,6.37,4.34,1.96,4.51,
October,2.94,5.33,3.16,7.29,3.92,5.20,7.35,6.71,8.93,6.57,8.29,
November,5.33,3.66,4.53,4.55,3.84,1.78,6.28,5.05,6.69,8.69,5.50,
December,5.84,8.46,4.06,5.87,6.39,4.40,2.48,1.35,4.61,10.30,6.11,
Total,56.37,53.69,46.51,60.67,49.82,48.03,53.32,56.67,60.92,56.42,52.80,
Calc annual,56.37,53.69,46.51,60.67,49.82,48.03,53.32,56.67,60.92,56.42,52.80,
Difference,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
