"RUGBY (KILSBY VICARAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1088,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.31,1.56,1.40,1.74,0.64,3.09,3.49,2.77,4.74,2.33,,
February,2.91,0.48,3.80,0.39,2.56,1.72,3.14,0.78,1.04,2.35,,
March,0.13,1.67,2.80,1.49,0.59,1.75,3.47,0.40,1.43,2.10,,
April,4.06,3.31,1.20,2.23,3.80,1.89,3.44,0.10,1.98,2.18,,
May,3.06,5.59,2.38,1.05,1.32,0.83,3.12,1.32,1.62,1.18,,
June,2.27,0.79,2.20,1.09,3.40,3.19,0.80,1.69,2.38,0.54,,
July,3.20,3.13,1.60,3.22,0.78,5.85,1.65,2.36,4.69,3.35,,
August,3.88,1.76,0.79,2.02,1.26,0.65,1.21,3.38,4.36,0.07,,
September,3.37,3.18,1.86,3.25,4.33,2.55,1.41,2.06,0.59,1.25,,
October,0.62,3.39,2.22,1.49,3.85,1.73,3.71,2.65,6.49,3.32,,
November,2.38,2.39,1.60,1.91,5.02,2.45,1.49,2.46,3.93,5.93,,
December,0.87,0.61,0.36,4.19,3.14,1.99,1.95,2.89,1.18,1.93,,
Total,28.06,27.86,22.21,24.07,30.69,27.69,28.88,22.86,34.43,26.53,,
Calc annual,28.06,27.86,22.21,24.07,30.69,27.69,28.88,22.86,34.43,26.53,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
