REIGATE-NORTHCOTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ265511,Long,-0.1890326,Lat,51.245056,Elevation,360,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,0.85,3.21,4.06,1.54,0.92,2.87,5.11,1.55,5.91,1.31,2.07,1.38,2.51,1.43,,4.19,0.99,4.29,1.71,1.62,3.71,,,,,1.9,2.91,,,,,,
February,,,,,,,,,1.56,3.02,5.69,1.82,1.29,1.89,3.57,1.14,2.92,1.85,1.28,0.59,3.7,1.43,,1.25,5.14,5.22,5.26,1.1,1.7,,,,,4.25,0.85,,,,,,
March,,,,,,,,,1.63,0.69,0.89,2.48,1.93,3.39,1.81,4.11,1.87,1.13,3.13,3.73,1,1.91,,2.77,5.17,0.77,4.63,2.06,1.24,,,,,2.1,1.91,,,,,,
April,,,,,,,,,1.17,3,1.32,2.31,0.93,2.23,1.87,1.72,0.58,3.74,2.72,1.99,1.63,1.84,,3.15,1.15,1.44,1.38,2.88,4.06,,,,,2.3,3.77,,,,,,
May,,,,,,,,,3.36,1.37,1.11,1.22,2.74,2.84,2.81,0.67,1.74,2.3,2.28,1.75,2.3,2.59,,2.04,1.35,3.01,3.17,1.81,1.53,,,,,3.11,3.75,,,,,,
June,,,,,,,,,1.48,0.96,2.68,1.64,4.27,5.63,1.62,4.74,2.11,1.96,1.91,2.74,1.95,2.41,,0.45,0.81,0.97,2.51,1.54,0.63,,,,,0.52,3.01,,,,,,
July,,,,,,,,,0.73,0.63,1.09,1.94,1.85,4.17,1.08,0.69,0.62,1.85,3.18,4.07,2.93,0.4,,3.46,2.39,4.37,0.98,4.68,5.36,,,,,4.23,3.2,,,,,,
August,,,,,,,,,1.02,0.6,2.96,2.25,3.26,4.62,1.66,2.93,1.31,2.94,4.54,2.74,3.53,0.38,,2.13,1.58,1.8,3.63,6.02,1.21,,,,,2.3,3.82,,,,,,
September,,,,,,,,,0.48,2.81,1.35,1.75,0.72,3.28,1.68,2.71,1.81,0.55,1.57,3.39,0.93,1.13,,1.75,1.18,2.93,1.85,2.12,5.73,,,,,1.87,3.56,,,,,,
October,,,,,,,,,3.63,2.21,2.07,3.24,2.61,7.24,2.27,1.42,4.4,4.16,2.41,5.34,2.39,3.95,,4.29,1.81,2.5,5.63,3.99,1.66,,,,,7.09,3.83,,,,,,
November,,,,,,,,,3.93,5.42,2.8,0.89,2.5,2.88,1.63,4.92,5.33,2.8,1.11,0.89,2.97,4.88,,2.73,4.69,3.12,6.33,1.62,2.59,,,,,2.08,3.65,,,,,,
December,,,,,,,,,2.9,1.47,3.32,4.89,1.6,2.41,3.08,0.84,2.54,3.51,3.47,3.75,3.98,7.41,,1.47,8.95,6.84,3.19,1.57,2.88,,,,,3.2,4.14,,,,,,
Total,,,,,,,,,22.74,25.39,29.34,25.97,24.62,43.45,28.19,27.44,31.14,28.1,29.67,32.36,29.82,29.76,,29.68,35.21,37.26,40.27,31.01,32.3,,,,,34.95,38.4,,,,,,
