"THE QUARRY, NUNEATON",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP377901,Long,-1.445983,Lat,52.507497,Elevation,321,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.84,1.85,3.8,1.47,2.2,1.91,2.32,0.81,3.04,3.52,2.92,5.19,2.67,3.43,2.54,4.29,2.67,2.1,1.79,2.13,4.62,1.2,0.39,2.47,2.31,,,,,,,,
February,,,,,,,,,2.3,0.37,0.78,2.57,0.34,3.29,0.51,2.29,2.31,3.46,0.6,1.2,2.61,2.26,0.73,0.96,1.3,1.86,2.39,1.24,1.34,1.22,4.78,3.1,0.58,,,,,,,,
March,,,,,,,,,1.81,0.09,2.31,0.29,1.89,3.09,1.88,0.59,1.88,3.09,0.33,1.67,1.78,2.5,1.86,0.88,0.3,0.69,0.83,5.55,1.1,1.57,1,3.52,2.95,,,,,,,,
April,,,,,,,,,1.26,1.04,2.45,3.61,3.21,1.15,2.21,3.46,1.94,3.2,0.07,1.68,2.16,1.13,1.64,0.68,1.82,0.55,2.31,2.35,1.33,2.08,1.73,1.84,2.79,,,,,,,,
May,,,,,,,,,0.55,2.16,3.02,3.05,6.25,1.99,0.85,2.14,1.18,2.39,1.76,1.54,1.11,2.83,3.76,2.64,0.87,3.93,2.32,1.55,2.76,2.79,1.57,3.31,3.26,,,,,,,,
June,,,,,,,,,3.81,1.5,1.58,2.82,1.51,2.22,0.8,4.02,4.91,0.82,1.96,1.97,0.56,1.95,0.17,2.26,1.73,2.78,3.32,1.4,2.32,0.47,1.73,1.15,1.78,,,,,,,,
July,,,,,,,,,1.38,1.26,5.28,3.48,4.03,1.76,1.59,0.64,7.9,2.63,2.82,3.83,2.92,4.13,1.67,1.06,2.2,2.03,1.89,2.08,2.35,2.77,2.29,1.14,0.42,,,,,,,,
August,,,,,,,,,2.5,2.42,3.71,4.6,2.86,0.86,2.36,1.74,0.52,0.86,2.78,3.09,0.16,3.5,1.98,1.98,2.11,1.5,4.64,0.24,4.69,0.92,3.18,6,3.95,,,,,,,,
September,,,,,,,,,0.62,0.79,3.61,2.99,2.77,1.57,1.58,3.69,3.29,1.11,2.17,1.27,0.84,0.36,0.76,2.19,3.76,1.24,3.19,1.16,3.39,1.62,3.35,1.33,1.85,,,,,,,,
October,,,,,,,,1.85,4.47,3.66,2.63,0.8,3.36,2.64,1.86,3.4,1.59,2.29,2.66,5.11,3.85,2.15,3.22,2.24,3.06,3.21,1.02,0.25,3.1,4.86,0.58,0.96,3.03,,,,,,,,
November,,,,,,,,3.32,4.01,6.02,2.91,3.1,2.11,1.66,1.93,5.02,2.17,1.38,2.74,4.15,6.39,2.54,2.06,1.82,3.77,0.16,5.35,1.71,1.47,2.77,3.63,5.62,2.21,,,,,,,,
December,,,,,,,,2.39,1.85,5.71,2.49,0.94,0.93,0.37,4.58,3.96,2.25,2.01,3.47,1.46,1.73,1.31,2.73,0.94,1.6,2.04,2.85,1.9,3.79,1.29,1.57,2.09,2.78,,,,,,,,
Total,,,,,,,,,29.4,26.87,34.57,29.72,31.46,22.51,22.47,31.76,32.98,26.76,24.28,32.16,26.78,28.09,23.12,21.94,25.19,22.09,31.9,21.56,32.26,23.56,25.8,32.53,27.91,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1928 Aug not transcribed, added manually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
