"NEWCASTLE GLADSTONE TERRACE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2679,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.85,0.98,1.12,1.84,1.22,4.00,1.24,1.76,0.82,,,
February,1.41,0.03,2.50,2.84,3.40,0.87,0.62,1.12,0.85,,,
March,1.89,2.20,1.12,0.89,0.60,1.74,2.16,2.65,1.77,,,
April,0.61,1.63,1.36,0.35,0.96,1.13,0.65,1.37,2.02,,,
May,1.94,1.65,3.13,2.24,2.43,0.59,0.63,1.23,2.00,,,
June,2.83,0.38,2.93,0.85,3.44,2.67,2.28,2.55,2.12,,,
July,1.77,5.88,1.42,3.71,1.99,4.54,3.30,1.25,0.46,,,
August,6.25,4.73,4.22,2.62,3.68,3.57,2.45,2.54,1.78,,,
September,2.67,2.45,3.66,1.88,0.72,0.42,2.14,2.65,0.26,,,
October,1.30,1.62,5.20,0.99,4.43,3.73,6.19,1.09,4.11,,,
November,2.59,1.83,1.54,2.75,0.62,2.03,1.28,1.58,3.01,,,
December,1.89,3.15,1.01,1.21,1.05,1.65,5.26,1.65,1.02,,,
Total,27.00,26.53,29.21,22.17,24.54,26.94,28.20,21.44,20.22,-999.00,,
Calc annual,27.00,26.53,29.21,22.17,24.54,26.94,28.20,21.44,20.22,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-999.00,,
