"CHATBURN SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2991,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.33,5.14,6.19,6.16,2.90,4.79,5.39,7.62,2.32,2.90,,
February,5.23,1.44,2.48,2.79,5.07,5.83,2.70,3.02,2.96,6.13,,
March,3.86,3.98,1.27,0.35,2.13,1.33,7.08,2.03,1.45,2.03,,
April,1.61,1.96,2.21,2.52,3.16,1.52,3.83,2.10,4.56,3.62,,
May,2.37,2.08,2.97,5.12,3.76,2.14,3.46,1.46,2.62,1.58,,
June,0.34,1.96,3.89,3.29,4.76,3.75,3.19,5.38,0.83,3.66,,
July,1.18,4.26,2.93,3.98,2.99,6.09,5.11,1.85,2.75,4.18,,
August,6.02,5.89,6.95,2.56,1.44,9.06,0.71,3.86,3.06,9.87,,
September,1.01,2.52,3.44,6.86,3.27,7.67,3.67,3.84,1.56,6.86,,
October,5.70,5.90,4.13,4.72,5.88,1.34,0.76,2.48,6.12,3.49,,
November,2.53,1.28,2.86,7.54,0.40,8.71,6.70,2.97,5.31,6.22,,
December,2.21,3.70,2.06,4.31,2.67,4.56,3.22,2.90,6.80,2.70,,
Total,33.39,40.11,41.38,50.20,38.43,56.79,45.82,39.51,40.34,53.24,,
Calc annual,33.39,40.11,41.38,50.20,38.43,56.79,45.82,39.51,40.34,53.24,,
Difference,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
