CROSSHILL-RES-NEW-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ280842,Long,-3.0830701,Lat,53.349766,Elevation,212,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.48,4.05,2.65,2.47,1.35,1.57,1.37,4.2,1.81,3.05,5,2.27,2.47,4.67,3.75,3.59,1.94,3.2,2.15,5.93,2.9,0.57,2.12,2.99,1.04,1.83,2.08,3.15,1.22,2.95,3.92,5.06
February,,,,,,,,,,0.84,0.28,2.55,0.08,3.01,0.29,2.19,2.21,4.73,0.38,2.36,2.21,2.47,1.22,2.03,1.34,2.52,3.79,1.03,1.4,1.11,4.25,2.5,0.9,1.48,2.83,2.37,0.27,2.37,4.45,0.3,1.69
March,,,,,,,,,,0.14,3.69,0.24,1.7,2.25,1.62,0.77,1.39,1.5,0.95,1.71,2.39,3.26,2.25,0.67,0.81,0.76,1,4.36,0.5,2.43,1.32,5.23,1.46,1.01,1.99,2.1,1.5,1.92,1.36,1.05,1.55
April,,,,,,,,,,0.84,3.02,2.43,2.87,0.79,1.6,1.91,1.12,2.99,0.21,2.21,2.25,1.9,1.14,1.13,1.48,1.47,0.9,2.35,1.35,2.51,3.13,1.11,1.49,2.34,0.74,1.58,2.41,0.55,0.76,3.93,1.11
May,,,,,,,,,,1.42,1.15,2.58,3.9,1.74,1.63,2.19,1.05,4.05,1.99,1.69,2.21,1.94,3.64,2.46,1.59,3.23,2.61,3.67,1.1,2.65,0.83,3.81,1.91,2.23,2.98,3.2,0.68,1.64,2.59,2.04,2.34
June,,,,,,,,,,1.68,1.43,5.27,0.62,1.92,1.43,4.42,4.66,1.47,2.99,2.39,0.73,0.48,0.39,2.35,1.53,2.31,4.36,2.27,3.03,0.86,1.82,1.08,2.05,2.12,3.62,3.68,2.23,1.7,4.78,2.88,1.05
July,,,,,,,,,,3.63,4.97,2.09,4.14,1.72,1.06,1.59,3.61,2.26,3.27,6.06,2.71,2.21,2.93,2.12,2.67,3.76,5.16,3.61,3.3,2.37,1.75,1.5,1.59,2.27,3.47,0.52,4.44,5.25,3.79,4.05,3.32
August,,,,,,,,,,3.13,4.77,6.67,1.31,2.12,2.78,2.07,1.66,1.07,4.49,1.48,0.66,3.31,2.86,2.8,2.79,1.95,4.72,0.31,2.68,1.95,6.14,4.05,2.37,2.67,3.6,1.42,11.09,3.87,3.1,0.92,4.08
September,,,,,,,,,,2.07,2.75,3.46,2.85,0.64,2.93,4.93,3.23,1.72,1.84,0.62,3.3,0.63,2.09,4.34,4.42,1.4,3.18,2.57,1.76,0.89,4.49,2.38,4.73,3.33,2.33,2.3,2.89,7.61,4.87,0.23,3.81
October,,,,,,,,,,4.91,4.41,1.76,5.69,4.55,4.11,5.44,1.77,2.48,4.32,2.74,3.48,3.05,2.92,3.73,3.99,4.98,0.83,1.03,1.84,3.29,1.95,1.21,3.97,1.29,4.93,2.22,2.33,2.1,2.63,2.9,3.9
November,,,,,,,,,3.25,4.7,3.74,4.16,2.37,1.39,2.16,3.54,3.02,1.56,3.67,4.82,5.24,2.23,0.66,3.18,6.09,0.22,4.13,3.52,1.8,4.19,4.04,5.83,2.74,3.06,5.59,1.49,1.3,1.22,1.97,4.21,6.01
December,,,,,,,,,2,4.45,3.8,1.73,1.2,0.92,4.67,3.82,3.65,3.18,3.65,2.37,2.05,1.12,3.16,1.32,2.47,2.17,2.86,2.39,2.88,3.85,3.22,3.64,3.61,1.46,3.98,3.49,2.18,2.46,3.16,4.02,3.21
Total,,,,,,,,,,29.29,38.06,35.59,29.2,22.4,25.85,34.24,31.57,28.82,30.81,33.45,29.5,25.07,27.93,29.88,32.77,26.71,36.74,29.26,27.57,29,33.51,34.46,29.81,24.3,37.89,26.45,34.47,31.91,36.41,30.45,37.13
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 11754 CROSSHILL RESR NO 2 Start 1928 and is current,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is near the reservoir. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Some duplicated readings between gauges but readings are very consistent so the duplications are probably not suspicious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
