"HIGH BENTHAM (INGLEFIELD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3069,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.60,6.08,3.84,4.67,1.96,4.65,4.16,6.18,5.13,2.23,,
February,4.45,0.15,4.34,0.28,5.49,2.48,6.54,1.68,3.64,1.65,,
March,0.63,2.50,2.19,2.36,1.23,2.26,1.75,1.31,2.06,3.66,,
April,2.83,3.10,1.88,2.27,3.23,0.72,3.47,0.99,2.03,2.39,,
May,1.35,4.15,2.31,3.73,0.91,1.17,3.15,3.62,0.71,1.56,,
June,4.61,1.49,2.38,3.09,4.02,2.58,2.92,4.14,3.84,1.01,,
July,4.03,4.87,4.11,2.67,3.09,4.36,2.47,4.62,5.48,5.95,,
August,2.78,1.41,1.92,5.00,1.84,2.93,1.70,4.70,2.60,2.95,,
September,1.85,5.27,1.19,3.48,9.06,3.80,2.71,2.13,2.17,5.06,,
October,2.30,6.00,3.92,6.32,7.56,5.09,1.74,11.14,2.16,5.14,,
November,6.03,3.06,2.13,0.91,4.11,5.41,1.47,5.59,5.96,4.48,,
December,3.59,2.36,0.68,5.68,2.62,5.97,1.94,6.34,2.58,4.21,,
Total,39.05,40.44,30.89,40.46,45.12,41.42,34.02,52.44,38.36,40.29,,
Calc annual,39.05,40.44,30.89,40.46,45.12,41.42,34.02,52.44,38.36,40.29,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
