Rainfall at,FERRIBY SLUICE,
Grid ref,SE976211,Long,-0.523926,Lat,53.677261
Station no,2580,
,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,-999.00,1.50,0.74,1.31,1.47,4.61,1.14,1.62,2.17,4.20,
February,2.95,0.56,1.76,2.08,1.95,1.49,1.75,3.62,0.24,1.58,
March,2.91,1.75,0.41,1.80,1.97,1.77,1.31,1.54,1.15,0.96,
April,0.79,0.75,1.56,0.13,0.88,1.64,0.12,0.88,2.83,1.01,
May,3.58,0.97,1.75,2.63,2.69,0.33,1.04,2.11,0.34,0.54,
June,1.03,2.09,2.37,1.56,2.07,2.29,4.09,3.59,1.20,0.20,
July,1.04,2.02,1.44,2.39,0.81,3.75,3.16,4.33,1.52,2.50,
August,4.78,1.16,2.00,5.08,0.45,4.82,3.15,1.81,0.21,2.40,
September,0.84,3.03,0.86,1.85,1.08,1.28,4.08,1.59,0.11,2.00,
October,0.66,2.21,1.35,3.60,1.47,1.02,1.25,1.49,1.78,5.00,
November,2.96,1.94,1.07,4.04,0.91,0.75,1.99,0.59,2.27,3.20,
December,1.00,1.25,0.78,2.45,2.66,1.40,1.88,3.41,2.71,3.80,
Total,23.97,19.23,16.09,28.92,18.41,25.15,24.96,26.58,16.53,27.39,
Calc annual,22.54,19.23,16.09,28.92,18.41,25.15,24.96,26.58,16.53,27.39,
Difference,1.43,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
