"NOTTINGHAM MAPPERLEY HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2608,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.53,1.93,3.31,0.91,2.19,1.85,2.27,1.59,4.64,2.24,3.13,
February,1.39,0.32,2.32,3.97,0.76,1.98,2.04,1.97,1.73,0.66,0.58,
March,1.86,0.82,1.35,1.07,1.26,0.86,0.39,2.31,2.29,0.16,2.53,
April,3.93,0.82,2.96,2.51,1.48,1.51,1.26,1.71,0.87,1.33,3.28,
May,2.01,1.79,1.10,2.44,3.22,3.51,2.45,1.05,1.66,1.57,1.90,
June,2.78,0.74,0.59,0.59,1.85,0.07,2.09,3.78,2.01,1.27,1.89,
July,4.64,0.54,4.13,3.83,2.32,1.40,1.21,2.81,1.25,1.05,4.90,
August,0.99,4.48,5.97,2.51,2.70,1.53,1.84,3.69,2.66,2.07,2.72,
September,0.68,0.97,2.04,2.50,3.41,3.05,1.24,4.75,0.43,0.93,3.42,
October,1.36,2.45,0.82,1.57,3.56,3.72,1.97,2.22,4.08,2.97,2.86,
November,0.99,1.54,1.01,1.77,1.88,1.73,3.43,2.35,2.70,5.35,2.89,
December,2.91,2.25,3.19,2.86,2.11,2.48,0.97,3.21,2.22,4.05,1.85,
Total,26.07,18.65,28.79,26.53,26.74,23.69,21.16,31.44,26.54,23.65,31.95,
Calc annual,26.07,18.65,28.79,26.53,26.74,23.69,21.16,31.44,26.54,23.65,31.95,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
