NORTH HARRIS (AMHUINSUIDH CASTLE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NB049078,Long,-6.991367,Lat,57.961289,Elevation,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5.95,8.79,10.24,2.59,7.84,7.42,10.88,6.23,6.62,5.92,3.94,5.49,7.47,6.59,2.3,2.05,6.24,6.07,7.65,7.27,5.71,4.01,,8.13,4.78,8.06,7.48,,,,,,,,
February,,,,,,,5.38,3.69,4.98,1.78,1.16,8.22,1.32,4.48,2.6,6.09,2.42,4.11,6.18,7.15,3.59,5.68,5.46,6.86,4.24,4.86,6.87,0.4,,6.25,4.21,4.46,4.24,,,,,,,,
March,,,,,,,4.21,4.33,4.3,0.84,4.54,1.86,3.71,2.98,4.38,5.48,2.89,3.9,5.95,4.83,3.13,2.11,2.67,3.7,3.92,3.48,3.73,2.25,4.27,3.61,4.83,3.65,4.65,,,,,,,,
April,,,,,,,2.61,6.12,2.34,2.46,2.64,3.77,5.81,5.06,5.82,2.94,2.51,2.14,1.66,3.85,4.54,2.54,2.11,5.41,2.39,4.74,4.01,6.73,4.25,5.65,6.93,4.41,2.08,,,,,,,,
May,,,,,,,3.09,2.83,4.2,3.12,1.98,3.33,2.03,1.51,3.66,2.21,2.17,2.5,3.3,1.98,2.21,1.89,2.2,2.76,3.8,3.76,1.07,2.23,1.64,3.38,1.07,0.87,,,,,,,,,
June,,,,,,,2.62,4,3.41,3.81,3.6,4.81,1.92,2.96,3.49,9.86,1.65,4.14,6.43,1.99,3.59,1.88,4.26,3.89,5.25,4.12,5.3,3.8,3.77,1.57,4.09,3.61,5.31,,,,,,,,
July,,,,,,,2.45,3.57,4.34,2.46,2.28,4.15,5.63,3.96,5.07,3.18,4.09,3.23,3.93,8.68,5.37,5.19,6.27,3.53,1.17,5.34,5.9,4.22,3.7,4.21,6.9,6.81,,,,,,,,,
August,,,,,,,5.78,3.1,3.04,6.05,5.2,2.3,5.88,6.96,5.85,4.89,5.07,5.68,5.77,3,6.79,6.57,7.21,5.81,5.38,3.03,3.68,0.28,4.79,5.42,4.78,5.43,4.75,,,,,,,,
September,,,,,,,7.58,6.53,4.62,8.28,3.26,2.91,8.19,1.89,8.65,6.6,4.97,6.93,5.52,2.9,5.91,3.01,8.03,6.31,5.34,6.45,7.63,8.51,,4.59,10.32,4.14,,,,,,,,,
October,,,,,,,7.07,7.41,5.62,7.33,10.05,5.46,7.35,5.9,8.27,10.83,7.44,4.07,12.4,2.85,6.7,5.54,10.22,8.96,10.14,4.17,1.1,,,7.03,7.35,6.5,,,,,,,,,
November,,,,,,,6.91,6.68,6.82,6.26,6.44,7.52,4.94,3.37,3.96,4.55,5.48,3.25,8.9,7.8,8.28,6.43,4.83,7.98,5.28,1.85,6.49,,,6.58,5.6,5.5,,,,,,,,,
December,,,,,,,5.79,0.2,6.16,7.25,6.05,5.89,4.88,2.95,5.21,2.38,8.11,3.23,6.7,5.24,6.59,5.36,10.11,4.97,6.1,6.39,7.64,,,11.38,6.62,8.21,,,,,,,,,
Total,,,,,,,59.44,57.25,60.07,52.23,55.04,57.64,62.54,48.25,63.58,64.93,50.74,48.67,74.21,56.86,59,48.25,69.61,66.25,60.66,55.46,59.13,,,67.8,67.48,61.65,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 & 48 figures deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
