GLOUCESTER-THE-LANNETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO832177,Long,-2.2453427,Lat,51.857631,Elevation,45,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,3.31,3.19,1.12,,,0.89,0.7,2.44,0.93,3.43,4.54,0.63,3.26,1.26,1.42,3.26,3.67,3.46,3.03,3.39,1.62,3.22,2.35,2.88,3.25,4,0.69,4.47,1.32,,,,,,,,,
February,,,,1.37,3.31,0.8,,,0.87,0.57,2.94,1.21,2.3,1.04,2.45,3.89,4.11,1.08,1.45,2.76,0.78,0.31,3.64,4.79,0.34,3.67,1.64,3,2.07,0.58,0.5,1.75,,,,,,,,,
March,,,,3.55,1.43,3.7,,,2.88,2.72,0.58,1.97,4.04,3.98,2.85,1.09,4.06,2.32,1.46,4.12,2.78,1.55,2.2,2.42,1.15,0.25,0.23,2.7,2.48,0.1,1.72,0.16,,,,,,,,,
April,,,,1.89,1.01,2.5,,,1.95,1.76,2.13,0.83,0.14,2.88,1.11,0.97,1.17,1.5,2.55,1.85,3.87,1.14,3.17,2.45,2.24,1.63,3.26,1.13,1.14,0.71,2.32,,,,,,,,,,
May,,,,4.22,2.16,0.23,,,1.54,0.91,1.46,0.84,2.38,2.04,1.43,2.92,2.58,3.53,1.72,0.61,1.52,1.5,0.51,1.96,5.7,2.9,2.07,0.93,1.08,1.61,1.41,,,,,,,,,,
June,,,,3.54,0.91,4.66,,,0.64,3.33,2.76,1.55,5.58,0.8,3.11,1.18,2.1,2.52,0.68,1.36,2.45,0.32,0.9,0.42,2.5,0,1.2,2.68,2.51,1.33,0.46,,,,,,,,,,
July,,,,3.4,2.64,1.05,,,1.84,2.17,2,0.04,6.53,1.02,3.57,4.33,1.45,1.81,2.92,3.01,3.83,0.68,4.97,1.84,4.96,2.33,2.42,3.38,1.85,1.88,2.59,,,,,,,,,,
August,,,,2.91,2.3,4.83,,,3.36,1.79,5.81,1.29,6.17,1.13,1.85,2.89,4.05,5.97,1.57,2.07,1.21,3.03,3.55,1.98,3.49,1.86,1.76,4.27,2.78,1.89,2.4,,,,,,,,,,
September,,,,2.96,1.46,1.86,,,1.96,2.65,0.5,1.31,0.55,2.11,0.96,1.11,1.26,2.31,6.04,1.95,2.4,1.68,1.59,2.23,3.77,3.43,0.51,4.67,0.93,0.23,2.83,,,,,,,,,,
October,,,,7.85,0.55,1.29,,,1.63,3.53,2.84,1.86,2.95,3.03,1.74,3.11,4.68,4,1.12,2.54,2.01,1.34,1.06,5.34,4.76,2.38,2.68,1.58,4.87,4.26,1.94,,,,,,,,,,
November,,,,1.34,1.31,2.67,,,0.96,0.86,3.56,2.83,1.31,2.97,2.95,1.48,2.72,0.86,2.07,1.42,0.82,2.14,1.41,2.02,2.45,1.41,6.07,1.69,2.75,8.44,3.35,,,,,,,,,,
December,,,,1.4,1.86,0.74,,,1.89,3.46,4.29,5.9,3.21,0.95,5.44,5.13,2.38,0.75,2.33,3.02,2.64,1.59,3.96,1.95,3.6,2.66,0.37,2.69,2.26,6.19,3.01,,,,,,,,,,
Total,,,,37.74,22.13,25.45,,,20.41,24.45,31.31,20.56,38.59,26.49,28.09,31.36,31.82,28.07,27.17,28.38,27.77,18.31,30.35,29.02,38.18,24.87,25.09,31.97,28.72,27.91,27,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911 Apr IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Apr gauge moved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
