WOOTTON-FERNHILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SZ540916,Long,-1.2358,Lat,50.7219,Elevation,118,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,3.15,2.44,2.24,4.58,3.11,0.87,1.15,4.28,2.85,1.23,2.08,5.35,3.58,0.26,2.64,0.67,4.13,4.32,1.15,1.01,2.66,5.18,1.17,8.04,0.99,0.91,1.31,2.76,1.6,4.44,5.68,0.77,4.63,1.46,1.33,3.69,5.64,4.74,3.92,5.05,1.46,2.76,5.58,4.5,2.78,5.94,1.28,5.65,2.81,4.02,2.71,,,,,,,
February,,,,4.62,2,3.49,0.8,1.05,0.89,1.66,1.09,0.05,0.88,3.44,2.72,0.22,0.9,3.96,2.49,3.59,5.47,1.24,1.16,1.6,4.59,0.7,4.23,1.53,1.27,0.38,4.62,1.91,2.81,2.1,5.38,5.97,5.37,1.06,1.08,2.57,0.48,0.48,3.06,5.39,0.34,6.21,2.04,4.56,2.1,1.06,0.82,2.23,0.04,3.98,,,,,,,
March,,,,0.99,2.5,1.51,2.26,0.87,3.82,2.45,1.09,1.51,1.1,0.52,1.7,1.24,3.24,4.92,0.47,1.04,1.13,2.76,1.7,3.59,1.31,6.14,1.55,0.54,2.63,3.9,1.39,2.12,5.22,3.35,5.98,0.76,3.47,2.38,0.92,5.2,1.95,1.17,2.74,1.75,2.16,0.36,0.34,3.08,3.58,0.26,1.35,1.19,1.43,3.68,,,,,,,
April,,,,1.07,1.41,1.39,1.79,1.22,0.76,-999,2.74,1.05,0.9,0.02,1.61,2.74,0.44,2.51,1.21,2.47,1.56,3.67,1.74,2.91,1.78,1.93,1.51,4.98,2.27,1.33,1.71,1.63,0.13,3.03,1.21,1.25,0.59,1.8,2.1,2.31,2.61,0.92,3.57,3.65,3.03,2.86,3.31,2.07,2.33,0.88,2.58,3.34,2.86,1.08,,,,,,,
May,,,,2.4,1.48,3.68,3.7,1.39,2.2,-999,2.04,2.41,0.77,0.92,1.19,0.61,0.54,1.73,3.74,0.94,1.09,0.7,1.87,2.41,3.86,0.37,2.26,2.68,1.94,1.62,1.55,1.65,1.12,2.88,0.86,3.33,1.26,2,1.52,0.31,1.18,1.74,0.65,2.57,3.16,4.09,2.28,0.55,0.88,2.64,1.96,3.85,5.67,2.33,,,,,,,
June,,,,1.24,2.14,1.46,0.54,0.97,2.61,0.38,1.69,1.89,1.45,1.39,1.64,0.95,1.17,2.96,2.27,1.45,2.68,2.12,2.38,2.68,1.01,5.44,1.14,2.52,0.6,3.59,2.71,2.15,3.95,0.88,0.67,0.79,2.26,0.9,1.05,1.13,2.07,0.04,1.7,0.38,2.44,0,2.91,2.34,2.4,1.45,0.32,1.75,1.89,1.16,,,,,,,
July,,,,1.08,1.95,0.85,3.37,0.76,4.17,2.46,4.24,1.9,3.34,5.41,4.68,3.27,1.48,0.51,0.21,0.19,1.29,2.46,1.49,2.32,0.78,0.27,0.69,1.24,1.87,2.4,4,0.46,2.23,1.35,3.48,3.13,0.77,2.76,2.85,1.7,5.75,0.29,3.92,0.76,2.87,2.84,2.32,3.13,1.73,1.37,2.11,3.37,2.96,1.78,,,,,,,
August,,,,0.37,1.21,0.5,1.2,1.69,2.12,2.86,4.08,6.18,2.48,0.9,3.04,2.35,1.12,3.9,2.27,0.34,1.78,1.53,4.36,5.86,3.02,2.84,0.85,1.46,2.7,2.72,2.52,0.83,7.62,1.96,2.19,1.6,2.07,5.23,2.19,2.74,1.24,2.07,2.59,2.34,3.18,4.77,1.07,3.02,2.43,1.95,4.78,3.29,1.17,0.69,,,,,,,
September,,,2.69,5.13,2.83,4.88,1.84,4.06,0.79,0.77,0.55,0.92,3.15,2.6,2.95,0.18,8.83,2.5,1.33,2.07,1.12,2.35,0.74,2.71,3.64,3.47,1.46,0.82,2.16,4.64,0.22,1.9,3.34,3.42,1.58,2.72,2.67,1.7,6.69,1.2,2,0.56,1.91,2.88,5.31,2.53,0.6,7.31,1.04,0.58,3.05,2.28,3.47,3.84,,,,,,,
October,,,6.91,2.54,1.15,4.26,5.02,1.23,2.04,7.82,1.17,8.99,4.63,4.05,4.49,3.77,3.81,0.48,4.63,2.41,3,3.53,2.86,8.84,2.65,2.4,5.99,6.13,2.47,9.94,7.11,6.17,3.84,5.39,4.16,4.28,5.42,5.37,1.85,0.68,3.47,1.14,1.13,6.48,6.19,4.4,2.93,2.33,8.15,4.9,3.04,0.79,7.93,2.48,,,,,,,
November,,,3.73,4.58,1.05,3.42,3.87,3.9,5.36,1.68,2.59,4.28,3.22,1.4,7.02,5.22,2.43,1.55,6.13,5.54,3.31,0.64,3.68,1.94,1.32,6.41,5.28,2.62,1.28,1.17,5.06,6.28,2.49,3.99,4.36,3.65,4.88,1.17,2.76,3.11,1.67,2.28,3.07,1.86,2.87,3.68,7.71,3.27,3.94,8.9,5.43,4.49,2.75,0.85,,,,,,,
December,,,3.13,1.66,4.44,1.81,5.41,2.5,1.39,2.11,0.88,5.01,2.44,3.51,0.76,4.15,3.28,4.58,3.9,1.36,3.95,4.17,2.22,3.22,4.61,0.7,2.45,4.05,3.79,6.51,5.1,9.27,4.64,2.46,10.13,9.46,4.59,1.26,3.5,6.05,3.08,1.85,4.43,3.9,5.32,4.6,0.32,4.15,3.45,8.13,4.52,0.97,1.36,0.78,,,,,,,
Total,,,,28.83,24.6,29.49,34.38,22.75,27.02,27.34,26.44,37.04,25.59,26.24,37.15,28.28,27.5,32.24,29.32,25.53,30.7,26.32,25.21,40.74,33.75,31.84,35.45,29.56,23.89,39.51,38.75,35.97,41.83,36.49,40.77,41.57,34.81,26.96,30.2,32.64,30.24,16.46,33.82,33.42,39.63,41.92,30.33,38.59,37.97,33.4,35.61,30.36,35.55,25.36,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
