LINDEAN RESERVOIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT504289,Long,-2.78774,Lat,55.551262,Elevation,860,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5060/0/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.9,1.95,2.2,2.5,3.3,4.2,3.14,1.43,2.3,2.95,3.9,3.95,6.14,1.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,3.67
February,,,,,,,3.23,1.01,2.7,1.75,2.4,1.3,2.8,5.17,1.2,5.5,3.95,1.35,3,3,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,5.33
March,,,,,,,2.76,1.03,0.75,1.8,3.5,3.65,2.12,1.4,0.78,1.87,1.5,2.57,4.16,0.85,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,2.12
April,,,,,,,2.57,2.15,0.75,1.75,2.26,0.64,2.2,2.25,1.25,2.7,2,2.13,0.5,1.24,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,1.68
May,,,,,,,3.96,1.55,2.2,1.5,2.8,1.6,1.25,1.82,3.6,-999,2.83,1.54,1.06,2,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,1.85
June,,,,,,,1.47,1.6,0.4,1.4,1.1,1.3,2.27,1.23,2.25,-999,3.37,3,3.15,1.5,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31,1.66
July,,,,,,,4.93,2.05,3.9,0.8,4.1,3.06,3.31,2.18,4.65,1.72,2.76,3.5,-999,2.6,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,3.17
August,,,,,,,5.24,6.4,2.3,2,3.88,5.75,2.8,5.3,2.75,3.6,3.32,6.5,-999,4.6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.43,4
September,,,,,,,2.28,1.9,5.1,2.8,1.7,1.75,1.8,2.15,3.72,4.5,3.74,8.5,1.76,0.17,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,1.04,1.32
October,,,,,,,5.7,3.7,4.3,2.6,1.9,3.55,3,3.4,2.9,3,3.4,4.3,5.5,1.8,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,3.29,3.36
November,,,,,,,3.95,3.15,1.55,4.5,2.4,2,1.1,2.83,1.7,1.5,4.9,1.5,4.55,3.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,5.6,3.44
December,,,,,,,3.45,1.55,1.9,4.1,3.47,2.93,2.85,2.5,4.8,4,0.6,1.6,2.2,4.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,3.41,2.74
Total,,,,,,,43.44,28.04,28.05,27.5,32.81,31.73,28.64,31.66,31.9,37.71,36.27,40.44,38.67,27.36,36.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3,34.34
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 Dec 3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 May/June bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 July/Aug bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 record - no data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
also as RR4072 and 5063 for 1920s and 1930s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15980,LINDEAN RESR ,01/01/1958,31/12/1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
