"BRIDGWATER ASHFORD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2085,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.40,1.56,1.63,2.52,2.78,3.52,0.56,1.94,0.72,5.12,,
February,1.07,0.42,2.08,4.79,3.12,0.12,0.34,3.95,1.52,3.85,,
March,1.24,1.93,0.64,0.37,2.17,2.28,2.86,4.02,0.79,0.59,,
April,3.29,0.95,1.08,0.11,2.09,2.10,0.62,3.04,1.31,3.79,,
May,1.98,4.26,1.18,1.00,2.14,0.27,0.21,0.95,3.63,1.94,,
June,3.09,1.14,1.99,1.69,1.99,1.11,2.96,2.56,1.42,0.59,,
July,3.16,2.50,3.61,4.88,3.78,1.94,1.78,1.18,0.21,0.54,,
August,2.99,4.79,2.43,1.14,3.35,2.47,2.48,4.29,2.46,0.57,,
September,1.42,1.94,2.30,2.22,2.84,1.01,5.96,3.33,1.10,3.00,,
October,1.48,7.38,3.05,4.31,3.99,4.23,2.41,0.71,4.88,3.06,,
November,3.14,3.66,2.50,1.57,5.52,5.64,0.99,0.96,4.48,3.17,,
December,1.84,3.55,1.38,4.26,2.59,3.53,6.13,5.76,3.03,3.22,,
Total,28.10,34.08,23.87,28.86,36.36,28.22,27.30,32.69,25.55,29.44,,
Calc annual,28.10,34.08,23.87,28.86,36.36,28.22,27.30,32.69,25.55,29.44,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
