"SUNDERLAND, W HENDON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3549,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.50,1.12,0.64,1.44,3.01,1.49,3.16,1.84,1.12,1.14,,
February,1.56,3.68,0.44,1.86,1.34,0.90,0.88,0.52,1.15,1.29,,
March,1.69,2.88,1.04,2.06,2.48,1.91,3.13,1.92,5.10,2.96,,
April,1.86,1.08,3.80,1.36,1.68,1.69,1.89,0.60,1.48,2.17,,
May,1.39,1.52,2.60,1.68,0.70,,,1.48,0.59,1.96,,
June,,1.40,3.04,,,-999.00,0.86,0.42,2.11,0.26,,
July,,3.09,4.25,,,,4.95,1.31,6.73,3.37,,
August,2.23,4.68,,2.65,0.55,-999.00,1.41,2.27,2.07,4.01,,
September,4.49,4.26,-999.00,4.46,0.95,2.48,1.67,5.62,1.51,1.03,,
October,4.29,2.86,2.98,1.83,1.59,4.70,3.48,3.27,0.59,4.01,,
November,2.50,1.15,2.88,1.05,1.77,2.23,2.84,2.90,3.80,0.88,,
December,3.74,2.28,4.21,2.50,1.24,0.88,3.46,3.34,0.77,1.37,,
Total,29.58,30.00,30.32,,19.27,26.42,,25.49,27.02,24.45,,
Calc annual,24.25,30.00,25.88,20.89,15.31,16.28,27.73,25.49,27.02,24.45,,
Difference,5.33,0.00,4.44,NaN,3.96,10.14,NaN,0.00,-0.00,0.00,,
