"ECCLESTON ELSWICK LODGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2295,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.18,1.28,2.51,1.70,2.43,2.30,1.50,1.20,3.27,4.18,,
February,0.67,0.17,1.55,3.92,4.15,0.26,1.21,2.07,1.87,2.02,,
March,3.13,0.72,0.86,0.61,2.32,3.55,4.17,3.09,0.47,2.58,,
April,1.18,1.95,1.27,0.38,1.14,2.13,1.73,2.60,2.18,2.91,,
May,2.28,1.71,4.03,1.66,2.49,0.64,0.45,1.46,3.27,3.00,,
June,3.35,1.97,2.80,1.15,3.60,1.73,3.08,5.61,1.87,1.82,,
July,2.95,2.66,1.48,3.72,2.30,4.13,5.52,1.76,0.49,1.95,,
August,5.36,9.54,5.84,3.61,4.85,4.18,3.33,4.25,5.44,1.64,,
September,4.01,5.60,4.81,4.65,0.51,1.34,4.91,3.69,1.34,5.47,,
October,2.69,3.06,4.23,5.69,3.30,4.73,4.18,2.09,3.74,3.38,,
November,5.09,4.21,2.72,1.66,3.09,2.71,1.22,4.74,3.37,2.24,,
December,0.63,5.22,2.06,3.01,2.89,2.73,3.88,2.94,3.51,2.82,,
Total,35.52,38.09,34.16,31.76,33.07,30.43,35.18,35.50,30.82,34.01,,
Calc annual,35.52,38.09,34.16,31.76,33.07,30.43,35.18,35.50,30.82,34.01,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
