WHITCHURCH-GRENOFEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX493711,Long,-4.12655,Lat,50.5204,Elevation,325,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,7.18,,6.39,5.88,7.81,7.72,9.41,3.28,9.1,5.35,7.07,3.75,5.44,1.35,7.48,8.38,8.23,7.7,3.16,4.38,6.77,8.93,4.56,3.7,6.79,5.41,10.06,1.83,1.8,6.74,5.34,1.39,2.58,,,,,,
February,,,4.93,,2.56,6.76,3.47,4.15,4.06,1.84,1.85,4.73,0.07,4.94,0.27,5.56,5.13,9.82,1.99,4.21,6.55,6.71,0.55,2.8,1.49,4.23,4.42,1.36,2.11,2.48,7.88,5.18,1.15,2.23,5.96,,,,,,
March,,,4.76,,2.8,1,0.93,5.56,6.39,0.78,3.57,1.92,3.39,5.17,3.94,1.44,4.58,5.79,0.56,2.16,4.09,4.52,4.28,1.42,0.37,2.01,2.52,9.05,2.61,1.92,3.32,5.66,5.27,1.14,4.87,,,,,,
April,,,4.49,,5.01,4.13,2.6,2.78,1.77,0.9,3.83,3.89,3.91,3.78,3.35,5.93,2.37,3.38,0.12,3.43,3.28,1.17,2.79,1.42,3.01,1.47,2.04,3.7,3.28,3,3.35,2.33,4.71,3.57,0.59,,,,,,
May,,,1.85,,4.87,5.7,2.36,0.89,1.96,4.86,2.56,3.77,5.42,2.05,1.8,1.79,0.56,2.96,4.45,1.36,2.39,2.77,7.51,4.96,0.88,4.27,4.74,3.9,3.28,4.98,2.05,3.65,3.2,5.02,4.36,,,,,,
June,,,1.35,,3.2,0.09,3.5,3.77,3.35,3.07,1.68,5.02,4.29,2.4,2.17,5.59,2.25,1.51,2.3,4.41,1.06,2.97,0.73,1.95,4.12,5.57,5.22,3.96,3.09,0.73,2.27,1.67,1.85,5.52,5.15,,,,,,
July,,,5.35,,5.43,3.35,1.94,7.02,2.54,2.19,3.52,6.35,3.88,3.76,1.18,1.03,11.41,3.15,4.44,8.9,3.56,1.69,3.25,3.49,4.79,3.79,2.8,3.54,2.53,2.1,5.83,2.8,1.81,4.55,4.21,,,,,,
August,,,4.82,,5.61,5.4,3.09,4.53,2.53,4.75,5.8,5.24,1.81,3.39,5.46,2.31,0.8,1.03,6.3,6.1,0.29,5.63,5.73,4.51,3.68,2.83,5.69,0.84,5.4,2.32,8.56,8.06,6.29,3.05,5.9,,,,,,
September,,,3.88,,6.32,4.76,0.86,7.04,1.86,0.9,6.26,2.79,6.38,1.85,4.49,7.24,3.71,4.05,2.65,0.62,2.41,0.69,4.25,4.84,3.75,2.96,8.62,3.21,3.13,4.07,8.83,5.58,3.63,5.42,6.8,,,,,,
October,,,2.61,,7.25,6.14,3.42,3.85,7.81,8.67,6.74,1.58,9.94,5.82,5.06,8.15,1.71,4.57,6.78,4.62,5.58,2.49,3.19,5.25,7.38,6.62,3.21,2.44,5.52,8.81,2.35,2,5.88,5.21,5.47,,,,,,
November,,,3.7,,5.03,5.16,10.91,5.42,6.59,17.53,7.9,10.29,3.57,1.87,1.85,8.63,4.14,3.45,8.63,9.83,9.98,3.3,1.31,3.17,10.35,1.04,9.16,4.22,3.03,6.14,8.53,9.55,4.09,3.69,10.27,,,,,,
December,,,8.38,,7.77,6.57,1.07,5.82,6.62,11.49,5.44,2.72,4.34,2.44,17.01,6.18,7.11,5.16,6.25,3.98,6,4.49,8.46,4.58,4.76,7.3,7.66,4.32,8.33,2.62,5.86,5.04,4.26,1.09,4.98,,,,,,
Total,,,53.3,,62.24,54.94,41.96,58.55,54.89,60.26,58.25,53.65,54.07,41.22,52.02,55.2,51.25,53.25,52.7,57.32,48.35,40.81,48.82,47.32,49.14,45.79,62.87,45.95,52.37,41,60.63,58.26,47.48,41.88,61.14,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 1921 1923 data doubtful Looks rounded copy of Whitchurch-Ashbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
