WEYBRIDGE HEATH OAKFIELD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8068,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.32,2.20,,,,,,,,,,
February,0.94,0.00,,,,,,,,,,
March,1.56,2.04,,,,,,,,,,
April,1.73,0.92,,,,,,,,,,
May,1.53,2.93,,,,,,,,,,
June,3.24,1.42,,,,,,,,,,
July,3.99,3.32,,,,,,,,,,
August,1.77,4.70,,,,,,,,,,
September,0.65,1.05,,,,,,,,,,
October,0.99,6.20,,,,,,,,,,
November,1.72,2.32,,,,,,,,,,
December,0.92,3.03,,,,,,,,,,
Total,21.36,30.13,,,,,,,,,,
Calc annual,21.36,30.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
