ST DAY (COUNCIL SCHOOL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1919,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.24,4.08,3.89,4.37,1.70,7.75,8.85,6.47,,,,
February,3.05,0.05,3.90,0.34,4.08,7.55,7.82,2.44,,,,
March,6.00,2.85,4.62,4.87,0.85,4.84,5.87,1.05,,,,
April,2.36,2.98,2.49,3.73,4.82,2.81,4.07,0.09,,,,
May,3.57,4.84,2.78,2.22,1.99,1.41,2.23,4.07,,,,
June,2.84,3.30,2.14,2.08,2.75,2.40,1.78,,,,,
July,6.42,4.08,2.75,0.82,0.83,7.69,1.85,,,,,
August,4.18,2.23,3.88,4.74,3.92,0.60,1.11,,,,,
September,3.44,5.22,1.99,3.99,4.35,3.93,4.43,,,,,
October,0.98,9.41,7.92,4.19,5.90,1.97,3.91,,,,,
November,9.78,3.19,1.90,2.93,6.58,5.61,3.91,,,,,
December,1.37,3.31,2.44,11.51,6.36,5.97,5.67,,,,,
Total,48.23,45.54,40.70,45.79,44.13,52.53,51.50,,,,,
Calc annual,48.23,45.54,40.70,45.79,44.13,52.53,51.50,14.12,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
