ST-OSYTH-WIGBOROUGH-WICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TM116140,Long,1.0664277,Lat,51.78463,Elevation,26,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,1.37,1.48,0.83,1.18,1.24,2.98,3.23,3.48,2.65,4.78,1.13,2.15,1.94,3.37,1.46,1.3,0.87,1.99,2.38,1.04,1,1.85,1.56,0.9,,,,,,,
February,,,,,,,,,,,1.04,1.55,0.39,0.72,0.21,2.16,2.22,3.24,0.51,4.7,1.28,1.43,0.69,0.66,1.64,1.46,1.59,1.25,0.95,0.97,2.87,4.05,0.99,1.08,,,,,,,
March,,,,,,,,,,,1.49,0.45,0.76,0.93,1.58,0.74,0.59,2.27,0.39,2.02,2.08,2.09,2.21,0.32,0.29,1.19,1.23,4.19,0.8,0.65,0.29,2.49,3.05,0.19,,,,,,,
April,,,,,,,,,,,1.36,2.41,1.95,0.64,1.81,2.27,1.47,2.32,0.25,2.26,1.59,0.92,0.47,0.68,1.59,0.67,1.07,0.94,1.67,0.85,1.25,2.09,1.12,,,,,,,,
May,,,,,,,,,,,2.77,1.59,2.86,1.54,1.31,1.08,0.27,2.11,1.98,2.18,0.29,1.21,2.25,1.29,0.27,1.93,1.41,0.46,1.18,1.65,1.28,2.1,1.41,,,,,,,,
June,,,,,,,,,,,0.78,1.13,0.09,1.73,0.73,2.28,3.11,1.77,0.58,1.58,0.23,0.58,1.18,1.62,0.86,1.17,1.95,1.56,1.52,0.44,1.21,1.37,2.07,2.48,,,,,,,
July,,,,,,,,,,,3.28,2.57,2.8,1.13,1.4,0.45,2.45,2.81,0.97,2.4,2.84,1.63,1.85,1.67,2.14,1.32,2.92,1.8,1.01,0.68,1.89,2.32,0.68,,,,,,,,
August,,,,,,,,,,,2.4,3.34,1.59,,1.11,1.74,0.68,0.88,0.88,4.53,0.06,3.21,1.53,0.82,2.46,2.2,3.25,0.24,2.34,0.72,1.69,3.05,1.85,1.03,,,,,,,
September,,,,,,,,,,,3.26,1.43,1.69,2.55,1.5,2.86,1.88,2.43,2.38,6.8,0.79,0.25,1.42,2.08,2.42,1.29,1.88,1.27,1.63,1.24,2.58,2.87,4.61,1.34,,,,,,,
October,,,,,,,,,,,1.08,0.54,5.46,1.16,1.28,1.71,1.34,1.59,1.6,7.86,2.14,1.69,2.74,1.84,3.86,1.29,0.84,0.21,1.04,5.13,0.51,0.88,2.63,1.96,,,,,,,
November,,,,,,,,,,,3.37,1.22,0.79,1.41,1.36,3.16,3.24,1.42,1.66,3.14,4.85,2.1,2.32,1.47,3.01,1.43,3.3,0.99,1.52,1.82,3.13,2.83,3.84,0.93,,,,,,,
December,,,,,,,,,,,1.64,0.4,0.33,0.41,3.2,1.95,1.25,3.58,3.05,1.09,1.6,1.24,2.18,1.17,0.81,2.28,2.69,3,1.65,1.28,1.45,1.13,2.33,0.61,,,,,,,
Total,,,,,,,,,,,23.84,18.11,19.54,,16.73,23.38,21.73,27.9,16.9,43.34,18.88,18.5,20.78,16.99,20.81,17.53,23,17.9,17.69,16.47,19.15,27.03,26.14,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Aug estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 Apr May Jul estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
