"SWANSEA, SOUTH DOCK LOCK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1258,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,2.22,3.47,4.21,4.12,2.66,4.62,,
February,,,,,1.78,2.52,3.32,2.51,1.56,5.21,,
March,,,,,2.05,1.74,2.67,2.56,2.29,1.53,,
April,,,,,0.76,2.49,1.43,3.60,1.47,2.03,,
May,,,,,1.20,2.59,0.66,3.04,2.58,3.20,,
June,,,,,1.74,2.06,2.25,1.07,0.08,0.49,,
July,,,,,0.77,3.10,0.89,1.87,0.35,1.06,,
August,,,,,1.69,3.61,3.58,1.91,4.11,1.24,,
September,,,,,4.70,0.11,8.37,2.05,2.42,5.85,,
October,,,,,1.85,5.47,1.53,5.50,3.64,2.73,,
November,,,,,3.50,3.74,1.38,1.54,1.50,2.24,,
December,,,,,2.48,2.15,2.91,2.36,6.86,3.99,,
Total,,,,,24.74,33.05,33.20,32.13,29.52,34.19,,
Calc annual,0.00,0.00,0.00,0.00,24.74,33.05,33.20,32.13,29.52,34.19,,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,-0.00,0.00,,
