ISLAY GRUINART SCHOOL HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NR287667,Long,-6.332539,Lat,55.817095,Elevation,214,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909
January,,,8.04,6.87,3.85,6.33,3.75,7.32,5.24,2.6,2.64,1.07,4.15,5.17,5.85,5.14,5.48,3.66,3.39,6.21,7.65,4.31,5.66,4.08,3.28,1.3,3.29,1.09,2.15,1.62,1.31,1.52,3.74,,,,,,,
February,,,4.7,0.96,2.38,1.9,3.78,5.48,2.05,2.74,3.46,4.89,3.38,4.83,4.02,5.85,2.6,3.05,1.84,2.98,1.03,0.86,2.42,8.17,5.57,1.56,4.2,0.91,3.82,1.82,1,1.27,,,,,,,,
March,,,2.95,2.34,3.39,1.7,4.28,2.76,2.26,2.98,3.2,4.83,3.73,1.88,4.26,2.14,3.48,2.42,3.11,2.73,3.67,3.77,1.33,3.98,2.09,1.15,7.05,1.97,1.35,2.6,0.47,1.33,,,,,,,,
April,,,1.44,0.42,2.71,1.68,1.75,2.11,2.52,1.12,2.93,1.3,2.68,1.93,1.61,2.15,2.13,2.28,2.19,2.36,1.75,1.33,1.23,3.18,0.44,0.89,2.66,1.27,1.91,1.52,0.89,0.97,,,,,,,,
May,,,2.19,2.02,1.46,2.3,0.97,1.6,2.52,2.13,1.46,2.26,1.73,2.89,2.47,2.81,2.3,1.81,2.74,2.12,1.69,1.77,5.6,1.93,0.84,0.07,0.38,1.41,1.92,1.48,0.82,1.24,,,,,,,,
June,,,5.41,1.85,1.09,2.18,4.27,4.14,3.11,3.25,2.49,4.61,3.94,3.55,0.71,1.94,1.45,0.77,2.98,0.91,5.25,1.86,4.56,1.43,0.83,0.35,3.06,1.67,1.75,1.06,1.34,1.69,,,,,,,,
July,,,1.57,6.73,3.5,1.25,3.26,4.18,1.09,3.71,2.43,4.4,4.38,1.57,2.56,2.13,4.23,3.96,3.09,1.67,3.58,2.34,4.07,3.18,1.39,3.66,3.91,1,0.96,2.14,1.78,1.68,,,,,,,,
August,,,4.03,5.45,5.4,4.34,6.17,4.44,4.15,3.95,1.71,2.37,2.85,5.71,3.39,1.52,2.69,3.82,3.59,5.47,5.1,7.13,4.21,4.08,2.21,5.03,3.15,2.63,2.71,1.41,2,2.77,,,,,,,,
September,,,8.23,4.05,5.92,3.41,3.22,1.96,4.83,6.13,3.63,3.38,5.36,3.2,4.21,7.66,5.57,4.99,1.94,3.51,6.76,4.05,6.57,4.95,0.29,1.99,3.6,2.82,3.5,2.27,1.38,4.06,,,,,,,,
October,,,6.57,5.94,6.97,6.49,7.02,6.24,6.02,2.88,1.45,2.7,4.67,4.67,4.64,3.58,6.1,2.37,3.25,4.63,5.02,8.25,5.9,6.96,1.22,3.43,2.24,1.73,2.44,2.49,4.98,5.91,,,,,,,,
November,,,6.43,3.12,6.95,5.4,2.89,7.96,2.87,1.81,6.46,5.65,7.41,5.03,6.81,2.51,3.52,2.86,4.37,4.21,10.23,5.69,7.28,3.48,2.86,4.63,1.25,2.43,2.09,1.39,5.66,4.22,,,,,,,,
December,,,4.88,2.73,2.96,5.41,7.48,7.96,2.71,3.26,6.07,6.35,5.32,4.91,6.67,3.84,6.32,4.14,6.38,7.49,1.47,7.21,5.34,4.66,1.56,6.06,2.09,4.16,2.1,2,3.05,4.04,,,,,,,,
Total,,,56.44,42.48,46.58,42.39,48.84,56.15,39.37,36.56,37.93,43.81,49.6,45.34,47.2,41.27,45.87,36.13,38.87,44.29,53.2,48.57,54.17,50.08,22.58,30.12,36.88,23.09,26.7,21.8,24.68,30.7,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1870-1879_11_pt3-page-099.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1880-1889_15_pt1-page-077.csv CORRECTIONS: 1882 September value=5.36; October value=4.67 (JacsHu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_24_pt1-page-183.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_28_pt1-page-221.csv NOTE: gauge moved in Feb 1902 1.5 miles East to elevation 10 ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCATION UNCERTAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
