COLDHARBOUR-MOOR-SUMMIT-NO-THIRTY-NINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK079927,Long,-1.8825656,Lat,53.431029,Elevation,1670,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,5.23,1.52,3.72,1.97,3.25,1.3,3.94,4.2,5.07,6.82,4.01,2.02,2.8,3.9,4.4,8.1,3.8,6.8,3.7,4.1,4.4,6.6,10.6,2.3,5.9,8.6,5.9,2.6,4.1,3.94,,,,,
February,,,,,,,2.47,2.2,3.92,2.48,3.8,5.02,1.87,1.66,2.91,4.12,4.98,1.02,6.8,2.8,4.4,1,5.6,6.6,1.53,5.74,4.5,2.4,5.2,0.8,0.8,4.6,0.3,5.5,0.4,8.5,,,,,
March,,,,,,,3.26,3.4,2.99,3.81,1.11,2.71,5.38,5.6,6.16,1.97,2.33,2.3,2.2,5,2.8,3.4,2.5,2.5,0.97,2.06,2.5,5.3,2.1,1.4,2.5,0.5,2.9,3.2,3.41,2.78,,,,,
April,,,,,,,1.56,3.72,2.49,3.25,5.33,3.42,1.27,4.92,2.72,1.91,3.65,1.6,1.9,3.2,6.6,1.8,3.4,3.6,2.2,2.6,2.7,4.8,1.9,2.4,2.6,4.8,5.1,2,2.57,3.02,,,,,
May,,,,,,,4.78,4.39,3.65,2.6,3.91,1.88,3.64,3.41,3.18,1.56,2.79,2.4,2.9,2.2,6.3,2.3,1.5,4.2,5.3,4.3,4.5,1.6,1.3,3.2,2.6,3.1,4.7,2.1,3.18,0.55,,,,,
June,,,,,,,1.88,8.42,2.19,5.45,3.59,4.6,5.27,3.32,3.96,1.43,4.69,2.5,2.6,2.4,4.3,0.6,3.7,1.6,3.3,0.06,4.9,7.4,5.7,1.4,4.2,6.5,0.6,4.3,2.74,4.02,,,,,
July,,,,,,,3.22,3.63,6.23,7.29,7.49,0.78,7.37,1.83,5.52,5.9,3.62,2.7,6,3.7,8,1.9,6.7,6,4.9,3.3,4.2,2.5,2.6,3.6,6.7,5.8,5.1,3,4.11,2.52,,,,,
August,,,,,,,5.03,5.59,4.22,3.71,8.36,3.02,10.8,3.1,4.51,5.5,3.23,8.5,4.6,4.1,2.2,8.5,6.6,6,6.3,3.8,6.2,5.2,6.3,5,6.9,7.3,2.2,1.3,4.5,2.16,,,,,
September,,,,,,,2.17,1.23,4.36,3.51,0.67,3.66,3.09,2.55,3.75,1.28,3.7,3.1,11.7,2.5,3.6,2,5.4,5.2,4.3,4.9,4.5,8.2,1,2,5.6,6.3,4.6,1.5,3.32,6.34,,,,,
October,,,,,,,7.57,8,1.73,6.59,3.57,4.07,4.05,4.37,4.1,2.9,6.78,6.8,4.5,3.9,2.5,3.5,1.4,2.6,7,4.18,5.1,4.4,6.8,6.4,6.8,2.6,9.6,6,7.54,11.06,,,,,
November,,,,,,,6.39,3.76,3.72,2.42,3.91,4.77,3.08,6.12,5.93,2.06,3.96,7,2.6,4.3,1.3,2.6,4,6,2.8,3.12,5.4,5.2,7.7,9.2,5.6,6.2,3.3,3.9,3.41,6.24,,,,,
December,,,,,,,3.29,3.98,2.97,6.16,6.65,7,5.91,3.35,6.46,7.83,3.99,2,8.9,6.8,4.1,7.4,4,5.3,4.9,6.1,3,1.6,2.5,7.2,3.3,2.6,1.7,0.8,7.13,4.62,,,,,
Total,55.65,40.5,38.96,55.11,35.77,42.09,46.85,49.84,42.19,49.24,51.64,42.23,55.67,44.43,54.27,43.28,47.73,41.94,57.5,44.8,50.5,43.1,48.6,56.4,47.2,44.26,51.9,55.2,53.7,44.9,53.5,58.9,46,36.2,46.41,55.75,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is on a hill on Coldharbour Moor at stated altitude.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 record says gauge is on a flat summit sloping to S and E. NGR could be up to 500m N or NE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1km from FEATHERBED-TOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
