"WORCESTER (BARBOURNE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2401/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.88,2.47,3.29,1.16,2.93,1.51,2.89,3.01,3.87,1.26,4.10,
February,0.73,0.20,2.72,4.95,0.43,2.55,2.21,2.54,1.89,0.62,0.56,
March,2.74,1.02,2.01,1.54,0.86,0.53,0.51,2.23,2.05,0.05,2.18,
April,3.93,1.10,2.03,2.79,2.96,1.71,1.78,1.24,1.17,0.67,2.69,
May,1.40,1.65,1.28,2.49,6.76,3.00,2.77,1.44,1.46,1.53,2.42,
June,2.33,0.44,0.69,0.33,2.13,0.02,1.46,2.99,2.15,1.87,1.00,
July,5.35,0.55,5.21,2.71,3.30,2.85,1.81,3.77,1.31,1.38,2.57,
August,0.61,2.94,3.12,1.69,2.44,2.48,2.00,3.92,1.82,1.43,2.90,
September,1.99,0.77,2.24,2.14,3.41,3.64,0.66,3.78,0.65,1.09,4.30,
October,2.75,1.71,0.59,4.10,3.93,2.84,2.43,1.32,4.73,4.06,2.60,
November,0.76,2.08,0.88,1.43,2.54,1.58,6.22,2.83,2.14,7.16,2.90,
December,2.11,1.54,3.40,2.50,2.87,2.28,0.34,2.04,2.29,5.10,3.30,
Total,27.58,16.47,27.46,27.83,34.56,24.99,25.08,31.11,25.53,26.22,31.52,
Calc annual,27.58,16.47,27.46,27.83,34.56,24.99,25.08,31.11,25.53,26.22,31.52,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
