"RICHMOND (C.E. SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3444,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.41,1.55,2.26,2.48,2.00,,,4.15,4.39,1.83,,
February,2.77,0.63,2.10,0.25,2.97,,,1.71,1.43,1.72,,
March,0.78,2.04,2.16,2.63,0.81,,,0.31,3.05,2.27,,
April,3.05,1.46,1.36,3.58,2.00,,,0.03,1.14,1.32,,
May,3.58,3.85,3.33,1.44,0.66,,,2.67,1.19,0.86,,
June,3.64,1.60,1.86,1.32,2.76,,,2.92,2.32,0.78,,
July,3.67,2.41,1.59,1.07,0.90,,,4.25,4.52,4.19,,
August,4.29,1.24,0.23,2.00,3.12,,,2.30,3.06,0.33,,
September,3.17,1.84,1.48,1.54,4.97,,,1.77,1.38,1.10,,
October,1.02,3.69,2.90,2.98,4.49,,,5.81,4.30,2.82,,
November,3.71,1.23,2.73,1.91,5.41,,,3.81,3.73,3.79,,
December,1.31,1.95,0.48,5.87,2.49,,,4.00,1.31,1.84,,
Total,33.40,23.49,22.48,27.07,32.58,,,33.73,31.82,22.85,,
Calc annual,33.40,23.49,22.48,27.07,32.58,0.00,0.00,33.73,31.82,22.85,,
Difference,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,,
