WOOKEY-HOLE-ELM-BATCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST529477,Long,-2.6756,Lat,51.22693,Elevation,225,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,6.08,1.75,4.91,2.62,2.86,2.89,2.24,0.8,3.91,4.84,3.49,5.93,,2.99,4.23,6.6,2.88,2.55,2.83,2.36,6.29,1.33,0.73,3.57,3.25,1.17,2.77,3.91,4.4,3.31,2.4,3.65,2.43
February,,,,,,,,,3.31,1.54,0.65,3.25,0.08,4.09,0.35,3.55,2.45,6.1,1.37,1.85,,3.57,0.45,1.41,1.39,3.33,3.2,3.09,1.8,2.01,5.73,4.25,1.63,2.25,3.95,2.26,0.31,3.6,4.1,0.23,2.4
March,,,,,,,,3.88,2.79,0.23,2.24,0.78,2.08,3.16,2.53,1.08,3.62,4.5,0.34,1.59,,4.66,2.14,0.92,0.42,1.01,2.33,6.8,1.47,2.09,1.35,3.87,4.44,0.99,3.5,1.56,1.46,2.62,1,3.89,2.81
April,,,,,,,,1.91,1.7,1.11,2.82,2.84,3.18,1.82,2.48,5.04,2.76,2.5,0.22,4.13,,1.79,1.03,1.25,2.59,0.65,1.29,2.9,1.65,1.59,3.43,4.59,2.02,2.89,0.64,2.05,1.64,0.14,1.2,2.7,2.6
May,,,,,,,,1.86,1.4,2.33,1.99,3.72,5.67,1.82,1.41,1.23,0.95,2.59,2.14,0.98,,1.49,5.18,2.51,1.72,4.02,5.54,3.45,4.62,5.46,1.88,3.03,4.01,2.28,2.86,3.83,0.58,2.47,2.73,1.77,1.79
June,,,,,,,,3.86,2.53,1.91,0.67,3.09,1.36,1.69,1.42,4.38,2.58,1.42,1.62,2.8,,1.33,0.32,2.26,3.4,4.45,4.46,2.08,2.96,0.56,3.17,,4.73,2.6,4.12,3.71,1.81,2.71,3.51,2.18,2.65
July,,,,,,,,4.49,2.92,2.19,3.01,4.67,5.68,2.47,1.36,0.53,7.49,4.58,3.64,3.77,,2.29,3.04,3.04,3.66,1.95,1.41,2.92,1.76,0.98,4.82,,0.83,5.95,4.18,0.35,2.59,5.65,2.52,2.64,5.72
August,,,,,,,,4.94,4.08,4.34,5,4.78,1.71,1.88,4.28,1.9,0.8,1.26,3.19,4.42,,6.99,5.35,4.47,2.47,3.54,4.39,1.01,3.83,2.74,8.21,5.7,4.42,3.87,4.37,1,3.8,4.16,4.35,0.79,6.78
September,,,,,,,,7.19,1.34,0.51,3.87,2.52,5.45,2.2,3.07,5.07,3.53,2.41,2.54,1.23,,0.71,2.44,3.06,2.84,2.17,5.35,2,2.38,1.51,5.68,2.72,4.32,3.72,5.12,2.84,4.74,4.26,5.66,0.41,3.41
October,,,,,,,,3.33,6.59,6.4,3.68,1.25,7.03,3.02,3.63,4.46,3.2,4.2,5.4,3.7,,1.87,3.33,2.9,6.15,4,1.3,0.98,3.91,6.18,1.77,0.61,5.09,2.61,4.54,2.1,3.45,3.13,3.22,3.49,7.37
November,,,,,,,,4.41,3.54,8.52,5.72,3.9,3.05,0.68,1.39,7.71,3.84,2.85,5.53,7.91,,2.4,1.45,2.61,6.27,0.42,5.76,2.64,2.44,4.48,7.2,9.04,5.56,2.39,7.26,3.98,0.85,1.53,3.23,5.36,3.25
December,,,,,,,,3.31,3.45,7.03,4.53,1.25,1.98,0.96,7.87,4.51,2.75,2.56,4.64,2.59,,2.19,3.89,2.32,3.76,5.99,3.81,3.42,4.89,3.03,1.91,2.91,3.66,1.16,3.09,5.31,2.85,3.2,4.48,5.9,3.6
Total,,,,,,,,,39.73,37.86,39.09,34.67,40.13,26.68,32.03,40.26,37.88,39.81,34.12,40.9,,32.28,32.85,33.35,37.55,34.08,41.67,33.65,38,31.96,45.88,,43.96,31.88,46.4,32.9,28.48,36.78,38.4,33.01,44.81
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge starts at Wookey House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 Jan Feb Estimated from maps and surrounding sites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Apr 17 Gauge moved 100yds NW to Elm Batch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 June July Estimated from nearby stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR on sheet doesn't match distance or direction to church or station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR given here is between Wookey House and Elm Batch ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Change in elevation between the 2 houses is about 15ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post 1960 known as Elm Batch SRC_ID 9362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927-1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
