CAPENHURST HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6148,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.05,3.78,3.82,2.09,2.19,2.04,2.57,2.65,4.10,1.95,,
February,2.80,0.30,2.83,4.53,0.92,4.47,2.56,1.64,2.16,0.79,,
March,3.88,1.37,2.14,0.96,0.70,0.78,0.77,3.40,2.04,0.26,,
April,4.47,1.53,2.53,2.17,2.11,1.76,0.83,2.38,2.01,1.26,,
May,2.56,1.75,0.66,3.77,6.07,3.06,3.80,1.47,1.86,1.86,,
June,4.48,0.35,1.99,0.71,2.52,0.05,1.58,4.90,4.76,1.88,,
July,6.29,0.82,4.55,3.34,5.60,2.94,3.32,3.13,1.79,2.87,,
August,1.93,4.20,3.84,3.24,5.94,4.88,3.03,5.28,3.66,3.84,,
September,3.67,0.97,2.68,3.39,3.99,4.15,5.30,5.78,1.95,1.58,,
October,2.34,2.93,0.67,4.55,3.87,4.30,2.89,2.78,3.26,4.10,,
November,0.73,2.67,1.94,2.59,2.12,3.39,4.78,3.82,3.97,5.50,,
December,2.32,3.50,4.25,4.38,3.37,2.50,1.10,1.55,2.22,4.55,,
Total,38.52,24.17,31.90,35.72,39.40,34.32,32.53,38.78,33.78,30.44,,
Calc annual,38.52,24.17,31.90,35.72,39.40,34.32,32.53,38.78,33.78,30.44,0.00,
Difference,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,NaN,
