EMSWORTH-STANSTED-PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU760101,Long,-0.920958,Lat,50.8854,Elevation,140,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,4.54,5.33,3.01,6.65,1.55,5.2,3.13,3.67,2.6,2.6,0.92,5.53,6.98,4.68,5.92,3.65,,,,2.65,2.34,2.92,3.74,5.62,1.1,1.17,4.03,2.56,1.31,2.43,3.95,5.05,2.62,4.79,4.04,4.15
February,,,,,,5.19,2.75,4.82,2.43,1.82,2.06,2.79,0.39,3.9,0.17,3.89,2.88,5.65,0.8,1.71,4.2,,,,1.03,2.54,3.49,2.36,1.47,1.29,5.69,5.82,0.7,1.6,3.5,2.18,0.26,5.05,3.01,0.1,3.67
March,,,,,,0.83,0.71,3.56,2.24,0.2,1.93,1.25,1.6,3.37,3.2,0.89,2.41,3.9,0.71,1.5,2.89,,,0.79,0.33,1.15,1.15,7.22,0.79,1.73,1.75,5,3.39,0.54,3.69,1.33,0.4,2.13,1.89,2.58,2.14
April,,,,,,3.42,3.05,2.34,2.5,0.99,2.96,3.49,3.38,1.48,2.26,3.74,2.32,3.25,0.03,2.9,0.79,,,1.17,1.79,1.18,2.31,2.13,1.97,1.56,2.48,2.72,2.11,1.92,0.36,0.52,2.04,0.15,0.72,2.55,0.98
May,,,,,,4.55,2.6,1.91,2.68,2.94,2.35,3.19,4.97,2.86,0.68,1.14,0.36,2.24,2.78,1.48,0.59,,,3.12,1.01,2.21,4.34,1.44,2.67,1.86,1.32,2.47,2.86,2.64,3.03,3.91,0.35,0.97,3.13,0.25,1.39
June,,,,,,0.02,3.11,3.26,3.03,2.03,0.59,1.72,1.61,1.95,1.84,2.66,2.97,1.31,0.73,1.68,0.25,,,1.56,2.18,2.85,4.53,2.17,2.6,0.76,1.62,1.97,1.48,2.05,3.24,3.09,2.52,1.66,3.44,1.03,2.53
July,,,,,,3.66,2.34,3.87,2.04,2.42,2.63,3.56,5.28,2.15,1.46,1.17,4.77,1.77,2.05,2.77,4.19,,,2.79,2.65,4.85,2.7,2.32,1.28,0.16,3.96,2.42,0.35,3.7,4.3,0.49,2.5,4,1.95,2.19,3.8
August,,,,,,5.02,1.43,4.09,3.84,2.64,4.59,5.28,1.44,1.23,2.85,3.47,0.78,2.43,2.42,2.25,0.05,,,1.52,2.52,2.07,6.3,0.53,5.31,1.28,2.68,5.58,2.62,1.97,3,2.14,3.54,2.61,4.65,4.73,4.66
September,,,,,,3.07,0.56,6.78,1.21,0.75,3.47,2.44,3.25,3.07,2.77,4.98,3.03,2.61,2.23,0.78,1.84,,,2.44,2.16,2.21,3.5,1.78,2.33,2.74,3.64,3.26,4.19,3.24,3.3,2.9,4.47,3.67,4.69,0.16,6.53
October,,,,,,4.3,2.78,2.99,8.66,4.09,3,0.86,7.56,2.46,2.12,4.57,1.24,3.13,4.14,5.37,4.22,,,3.88,4.69,3.69,0.94,1.1,1.87,8.57,0.65,1.53,4.48,3.29,3.03,3.43,2.07,2.33,2.23,3.14,8.35
November,,,,,,4.19,7.8,4.13,3.74,8.93,6.4,4.9,2.13,0.99,3.62,9.22,5.52,2.39,4.16,6.48,11.83,,,2.62,6.15,0.46,5.04,1.79,1.88,4.06,6.73,7.87,4.76,1.85,5.55,2.32,0.64,2.3,3,4.27,6.67
December,,,,,,4.02,0.52,4.74,4.03,7.74,3.8,1.01,1.3,0.86,10.51,4.28,2.84,5.11,3.32,2.39,3.6,,,3.03,2.98,4.33,3.75,3.19,4.4,2.35,2.55,3.27,3.45,0.9,3.4,4.87,5.75,2.77,4.15,8.13,4.76
Total,,,,,,42.81,32.98,45.5,43.05,36.1,38.98,33.62,36.58,26.92,34.08,40.93,34.65,40.77,28.05,35.23,38.1,,,,30.14,29.88,40.97,29.77,32.19,27.46,34.24,45.94,32.95,25.01,38.83,31.13,29.59,30.26,37.65,33.17,49.63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 Total corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941 estimated (all values thought too high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 estimated (all values thought too high),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 Jan Feb estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943 New gauge installed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
