READING-WW-BATH-ROAD-2ND-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU702728,Long,-0.9911751,Lat,51.449843,Elevation,217,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,0.58,3.32,1.1,1.27,3.26,3.63,2.64,2.14,2.42,1.46,3.03,1.63,2.79,2.03,3.62,1.21,3.35,1.27,1.74,1.91,1.64,0.79,4.49,4.47,2.29,4.21,2.4,2.8,2.55,4.54,1.39,1.2,1.72,1.51,4.41,1.26,0.52,2.51,1.75,1.35,1.19,3.03,3.44,1.46,2.84,2.65,2.76
February,,,,,2.38,3.92,4.56,0.93,1,2.56,0.4,0.27,2.07,3.39,0.36,3.11,1.97,3.61,1.73,0.71,0.68,1.66,0.12,3.39,0.1,2.09,1.92,4.16,0.48,1.01,2.1,2.09,0.86,1.36,1.04,1.69,1.88,0.97,0.85,1.21,3.83,4.29,0.63,1.51,2.37,1.43,0.2,3.17,2.68,0.22,2.33
March,,,,,3.85,0.86,4.73,1.64,0.86,4.52,1.57,1.14,1.65,2.69,0.87,0.63,0.46,2.58,1.98,0.06,0.85,0.14,1.28,2.58,2.15,0.53,2.2,3.44,0.23,1.23,2.56,2.64,2.1,0.54,0.21,0.76,0.91,4.3,0.63,1.71,0.82,3.68,2.11,0.3,2.23,0.91,0.62,1.25,1.27,2.73,1.17
April,,,,,0.74,0.77,0.55,1.77,3.54,2.27,2.88,0.75,2.56,2.8,2.84,2.04,3.08,1.43,1.44,0.93,1.74,2.95,2.63,1.14,1.29,2.91,1.65,2.14,0.07,3.06,1.39,1.4,1.47,0.81,1.18,1.12,1.8,1.84,1.09,1.18,2.07,2.81,1.22,2.26,0.28,0.3,1.65,0.28,1.21,2.16,0.49
May,,,,,1.56,2.98,1.88,1.04,1.21,0.18,1.35,1.79,0.84,1.56,3.02,3.13,1.5,1.08,1.32,1.25,1.89,3.06,4.69,2.33,0.5,1.46,0.66,3.23,1.71,1.18,1.11,1.99,3.26,1.96,0.43,1.77,3.15,1.96,3.11,1.89,1.41,2.72,2.97,1.85,3.12,3.98,0.25,1.23,1.57,0.43,1.88
June,,,,,1.15,1.19,1.68,2.23,0.6,0.96,2.82,0.4,1.27,0.46,2.44,0.03,3.15,3.19,1.82,0.97,0.42,0.93,0.99,1.85,1.65,4.68,3.55,1.64,0.58,1.07,0.76,1.92,0.43,0.98,1.61,2.64,2.55,1.29,1.63,0.49,1.51,1.68,1.42,1.55,4.17,2.18,2.44,1.85,3.85,1.33,1.28
July,,,,,2.34,5.03,0.78,5.21,5.23,1.6,5.13,0.13,3.82,1.13,3.87,3.21,2.31,4.28,1.82,1.37,2.5,3.49,2.46,1.04,1.3,0.38,3.83,1.1,2.2,3.61,2.47,4.88,1.63,1.46,1.75,2.91,1.79,1.68,0.71,2.36,4.75,1.1,0.5,3.82,2.49,0.29,2.1,3.74,2.81,1.84,3
August,,,,,1.97,2.28,4.9,4.56,1.12,2.46,1.25,1.49,3.74,2.37,2.32,4.46,0.85,2.68,2.22,0.71,2.02,4.32,2.23,0.47,2.43,2.55,0.54,0.6,2.61,2.21,0.03,3.87,1.63,1.35,1.32,1.33,3.6,0.32,2.76,1.62,3.64,3.95,3.11,2.02,3.28,0.47,5.8,2.3,3.7,1.22,4.4
September,,,,,0.79,2.78,1.59,1.69,5,2.98,1.28,2.27,1.33,2.21,3.02,2.59,0.74,5.15,1.28,0.39,2.93,1.73,2.44,2.8,1.38,3.9,3.08,2.22,1.11,0.91,1.32,0.2,1.12,1.79,2.09,1.98,3.41,0.93,2.4,1.7,3.11,2.86,2.45,2.36,1.55,1.64,2.72,2.91,3.62,0.04,3.53
October,,,,,1.96,2.87,4.21,3.91,1.6,1.03,2.52,1.23,0.63,4.61,2.93,3.32,2.35,1.69,3.8,2.75,1.37,0.5,4.03,1.7,1.49,3.47,1.79,2.68,2.87,4.9,2.81,1.44,3.68,4.13,3.72,3.1,1,0.42,2.11,6.21,0.59,0.76,3.73,2.79,1.92,2.86,1.53,2.16,2.63,2.45,7.05
November,,,,,2.01,1.76,3.89,0.56,2.17,1.34,1.21,1.86,1.25,1.5,2.48,1.91,5.5,3.12,2.01,6.45,4.3,3.17,1.27,1.12,1.54,4.13,3.27,1.47,3.23,4.26,6.26,2.85,1.64,1.54,4.06,0.2,4.08,1.07,1.67,2.91,4.59,6.72,2.89,1.19,4.68,1.92,0.69,2.18,2.46,2.21,3.91
December,,,,,6.51,5.39,3.16,0.89,1.95,4.74,2.19,1.22,2.47,2.76,3.57,2.36,0.46,2.88,2.24,5.21,2.72,0.69,0.59,0.51,6.23,2.69,2.11,2.86,3.03,1.26,1.27,1.42,3.12,1.35,1.51,2.53,2.09,2.22,3.32,1.29,1.52,1.75,2.59,0.65,2.45,2.33,3.48,2.12,2.9,4.09,3.3
Total,,,,,25.84,33.15,33.03,25.7,27.54,28.27,25.24,14.69,24.05,26.94,30.75,28.42,25.16,33.72,25.28,22.01,24.77,23.91,24.47,20.84,21.7,29.58,29.09,30.01,20.41,28.91,24.48,27.5,23.49,21.81,20.31,21.23,27.98,18.51,24.69,23.83,28.36,34.83,25.37,21.65,29.73,21.34,24.92,24.65,31.54,21.37,35.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
