READING CAVERSHAM LOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU720740,Long,-0.965033,Lat,51.460406,Elevation,123,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.29,1.6,2.62,1.57,3.26,1.11,3.08,1.04,1.63,1.97,1.35,0.71,4.43,4.14,2.17,4.61,2.6,2.8,3,4.22,1.55,1.15,1.98,1.49,4.64,1.29,0.55,2.61,1.77,0.81,1.2,2.55,3.22,1.45,2.68,2.58,2.21
February,,,,,0.36,3.23,1.91,3.47,1.79,0.62,0.51,1.29,0.09,3.31,0.06,2.02,1.88,4.23,0.43,1.08,2.04,2.07,0.99,1.21,1.06,1.69,2.16,1.11,0.92,1.18,3.84,4.32,0.69,1.43,2.28,1.29,0.2,2.98,3.02,0.24,2.1
March,,,,,0.83,0.56,0.38,2.72,1.97,0.03,0.66,0.05,1.26,2.5,2.11,0.45,2.19,2.99,0.17,1.17,2.52,2.8,1.99,0.53,0.24,0.71,0.99,4.89,0.69,1.7,0.76,3.64,1.99,0.34,2,0.9,0.51,1.41,1.31,2.45,1.25
April,,,,,2.77,1.9,2.53,1.37,1.32,0.9,1.66,2.7,2.34,1.05,1.25,3.09,1.56,1.95,0.08,3.25,2.08,1.44,1.34,0.76,1.26,1.15,1.94,1.83,1.1,1.2,2.2,2.92,1.13,2.03,0.24,0.31,1.58,0.24,1.17,2.14,0.45
May,,,,,3.6,3.08,1.3,1.09,1.31,1.17,1.48,3,3.91,2.28,0.46,1.32,0.49,2.98,1.7,1.39,1.18,1.64,2.95,1.9,0.3,1.6,3.19,1.81,3.39,1.81,1.35,2.5,3.44,1.67,3.61,4.27,0.17,1.31,1.38,0.28,1.63
June,,,,,2.08,0.03,3.2,2.98,1.91,0.84,0.31,0.66,0.93,1.57,0.95,4.11,3.73,2.09,0.65,1.36,0.7,1.96,0.45,0.97,1.49,2.66,2.21,1.29,1.65,0.36,1.25,1.25,1.41,1.38,3.6,2.02,2.07,2.03,4.14,1.32,1.01
July,,,,,3.87,3.11,2.13,4.43,1.93,1.42,2.12,3.3,2.62,1.1,1.51,0.45,3.53,0.96,1.73,3.29,2.2,4.42,1.48,1.5,2.02,2.56,1.9,1.73,0.66,1.34,4.65,0.84,0.36,3.44,2.28,0.21,2.13,3.98,2.28,1.98,3.06
August,,,,,2.25,4.31,1.05,2.6,1.93,0.66,2.16,4.26,2.47,0.36,2.54,2.37,0.42,0.7,2.52,2.95,0,4.1,1.51,1.25,1.37,1.56,3.46,0.19,2.67,1.38,3.18,4.02,2.41,1.79,2.81,0.56,4.48,2.48,3.57,1.26,3.94
September,,,,,3.06,2.92,0.61,4.51,1.17,0.39,2.52,1.64,2.45,2.82,1.44,3.8,2.68,2.25,0.93,0.68,1.41,0.11,0.99,1.64,2.21,2.34,3.32,0.94,2.27,1.6,2.92,2.76,2.55,2.06,1.47,1.93,2.5,2.66,3.74,0.02,3.42
October,,,,,3.09,3.28,2.29,1.58,3.74,2.65,0.96,0.37,3.71,1.57,1.46,3.5,1.63,2.76,2.65,4.71,2.8,1.44,3.64,3.96,3.37,3.07,1.4,0.42,2.24,6.05,0.53,0.71,3.59,2.88,1.77,2.57,1.56,2.09,2.58,2.61,6.73
November,,,,1.31,2.35,1.83,5.03,2.83,1.98,6.33,4.1,3.05,0.88,0.95,1.46,3.72,3.3,1.42,3.21,4.42,6.14,2.57,1.5,1.66,4,0.24,4.42,1.12,1.62,2.81,4.58,6.52,2.9,1.01,4.52,1.76,0.72,2.26,2.51,1.96,3.7
December,,,,2.58,3.34,2.27,0.43,3.05,2.05,5.11,2.48,0.57,0.36,0.39,6.12,2.55,2.1,2.58,3.05,1.19,1.26,1.35,2.86,1.41,1.58,2.87,2.23,2.26,3.06,1.19,1.48,1.67,2.47,0.53,2.46,2.34,3.54,2.23,2.86,3.8,3.32
Total,,,,,30.89,28.12,23.48,32.2,24.36,21.23,22.04,21.93,22.65,19.87,20.71,28.09,27.94,29.05,19.29,30.1,24.93,26.7,22.7,21.01,20.45,21.6,29.2,19.08,24.91,21.91,27.29,33.76,24.71,19.37,28.24,20.71,22.68,25.12,31.24,20.64,32.82
