BRAMHALL BRAMHALL LANE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6146,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.56,4.45,3.36,3.13,2.88,2.43,2.54,3.47,,,,
February,2.93,0.39,3.56,4.46,0.74,4.74,2.88,1.64,,,,
March,3.20,2.61,2.12,1.76,1.36,1.30,2.40,3.40,,,,
April,4.94,1.32,2.54,2.77,1.84,2.32,0.88,2.50,,,,
May,5.10,3.63,1.14,3.38,4.68,4.22,5.04,1.45,,,,
June,2.91,0.48,2.35,1.07,3.04,0.18,2.94,5.63,,,,
July,6.24,1.03,4.32,4.33,3.87,1.96,3.18,3.44,,,,
August,2.03,4.92,5.07,3.88,5.56,3.44,4.07,3.88,,,,
September,2.45,1.22,2.98,4.08,3.58,4.22,2.73,4.91,,,,
October,1.70,2.23,0.37,3.24,3.98,4.51,3.26,1.91,,,,
November,0.71,1.44,1.63,3.86,1.40,2.45,4.40,2.82,,,,
December,2.18,4.70,3.90,4.54,3.20,2.75,1.27,0.56,,,,
Total,37.95,28.42,33.34,40.50,36.13,34.52,35.59,35.61,,,,
Calc annual,37.95,28.42,33.34,40.50,36.13,34.52,35.59,35.61,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
