CRICKET ST THOMAS (CRICKET HOUSE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2118,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.89,3.57,6.53,1.88,3.72,4.25,5.01,3.77,6.00,2.07,6.70,
February,0.85,0.24,3.39,10.95,0.78,5.01,3.22,5.60,3.00,1.69,1.03,
March,3.65,1.83,3.99,2.04,2.01,0.39,0.36,4.61,3.10,0.29,2.62,
April,5.21,0.97,3.96,3.38,4.15,3.26,2.42,1.90,1.30,1.15,4.07,
May,1.77,2.71,0.69,1.09,4.10,5.42,1.91,1.23,1.50,2.92,1.80,
June,1.94,0.78,1.81,0.57,3.25,0.00,3.83,2.61,2.00,1.76,0.30,
July,6.01,0.98,6.64,0.97,4.93,2.82,4.01,3.76,1.60,1.34,1.91,
August,1.93,1.57,5.18,2.84,3.33,3.36,2.02,3.43,2.17,2.69,4.32,
September,2.32,0.89,2.38,2.97,5.77,4.52,0.57,6.84,1.87,0.89,4.31,
October,2.63,1.13,1.99,5.78,7.16,5.13,5.01,3.10,8.97,5.06,3.12,
November,2.27,3.66,2.27,2.83,4.53,3.85,11.57,3.71,4.27,12.66,6.36,
December,4.29,2.32,5.39,4.05,6.07,5.02,0.71,5.46,3.74,9.94,4.70,
Total,38.76,20.65,44.22,39.35,49.80,43.03,40.64,46.02,39.52,42.46,41.24,
Calc annual,38.76,20.65,44.22,39.35,49.80,43.03,40.64,46.02,39.52,42.46,41.24,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
