CHOBHAM-SANDPIT-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU987613,Long,-0.58385,Lat,51.3429,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,2.45,2.02,3.39,0.52,1.74,0.81,1.86,1.16,3.56,2.85,0.63,4.2,0.89,1.23,3.46,4.18,2.41,2.5,2.98,1.42,2.32,2,3.14,1.71,3.61,1.33,3.55,1.42,2.05,1.71,1.64,0.82,4.6,,,,
February,,,,,2.57,0.69,1.85,1.21,0.96,0.22,3.06,1.29,1.89,1.11,3.09,4.01,4.34,1.02,1.07,2.52,0.29,0.35,2.53,3.37,0.38,3.61,2.08,3.91,1.74,0.47,0.71,1.4,0.13,3.3,0.14,2.89,1.74,,,,
March,,,,,1.16,3.38,1.22,1.01,2.63,3.38,1.17,1.65,3.01,2.95,4.55,1.01,4.69,1.87,0.97,4.05,1.47,1.2,1.97,2.63,0.9,0.68,0.38,3.12,2.01,0.01,1.34,0.23,1.23,2.87,2.34,0.27,1.37,,,,
April,,,,,1.06,1.31,0.45,3.28,2.02,1.75,1.34,1.67,0.06,2.65,1.14,1.19,1.01,1.75,3.91,2.31,3.7,0.71,3.05,2.16,3.18,1.94,2.88,1.74,2.13,0.9,1.75,3.62,2.47,0.83,1.92,3.41,1.64,,,,
May,,,,,2.57,0.47,2.08,1.32,1.25,1.67,1.57,1.25,1.24,1.67,0.98,3.49,1.91,1.55,2.31,0.16,0.58,1.25,0.91,2.62,3.15,2.22,1.87,1.05,1.77,1.91,2.55,2.86,3.56,2.85,0.42,1.4,0.73,,,,
June,,,,,0.54,5.14,2.1,2.13,1.17,3.15,1.74,1.94,3.84,0.52,1.22,1.9,1.76,2.43,0.93,1.19,1.45,0.23,0.86,0.33,2.73,0,3,3.07,2.36,1.39,1.39,1.55,0.99,1.23,0.87,2.91,2.95,,,,
July,,,,,1.62,0.33,0.25,1.38,2.19,2.74,3.11,1.36,1.35,1.32,1.91,4.42,0.85,4.97,5.15,2.98,5.13,0.17,3.16,1.65,4.1,3.26,1.97,2.3,1.94,-999,1.75,3.23,3.27,1.78,2.95,2,3.03,,,,
August,,,,,1.51,2.62,0.72,2.32,2.59,2.28,2.29,0.51,4.24,1.34,1.65,2.13,3.89,5.42,0.92,2.45,1.59,0.62,2.59,1.69,3.11,3.22,1.17,3.1,1.9,-999,2.23,5.46,0.7,0.79,2.07,3.17,1.29,,,,
September,,,,,1.5,1.87,1.4,0.66,1.53,2.95,0.96,1.15,2.77,1.86,0.83,2.32,1.51,1.75,5.29,1.98,2.34,1.54,1.71,1.48,3.34,2.83,1.55,4.54,1.02,0.14,3.02,1.65,2.27,2.36,1.41,3.5,2.77,,,,
October,,,,,1.55,1.36,4.19,4.11,2.57,4,3.43,2.63,2.77,4.15,1.75,3.55,4.22,3.46,1.54,0.73,1.73,1,1.01,6.1,3.57,3.21,2.46,1.13,4.71,3.06,0.89,0.55,4.67,2.13,1.45,3.16,2.1,,,,
November,,,,,1.45,2.87,3.87,2.17,0.79,0.62,3.07,3.8,2.01,2.18,3.02,2.3,4.03,0.96,2.35,1.69,1.04,1.82,1.43,1.62,2.55,1.7,4.64,3.15,1.78,6.11,4.27,2.72,1.36,0.97,2.39,5.11,3.02,,,,
December,,,,,0.51,0.72,2.18,3.21,2.14,2.65,4.04,5.93,3.14,1.35,7.86,6.06,2.53,1.27,2.09,4.81,2.13,1.31,3.31,2.22,3.71,2.95,0.29,3.65,2.34,6.17,2.2,0.52,0.43,0.65,5.54,2.63,2.26,,,,
Total,,,,,18.49,22.78,23.7,23.32,21.58,26.22,27.64,24.34,29.88,23.95,28.63,36.58,31.63,27.68,29.99,29.05,23.86,12.7,25.51,27.29,33.04,27.62,25.43,32.47,27.31,24.66,25.65,25.21,23.13,21.47,23.14,31.27,27.5,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910 Gauge somewhat sheltered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 June Zero inserted for dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 July Aug Adjusted but no alteration to annual total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929 July Aug Combined total 3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
