MERSTON-ABELANDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU896034,Long,-0.729306,Lat,50.823219,Elevation,24,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,,,,,,2.43,1.53,2.27,1.66,2.09,2.03,4.07,6.44,2.82,3.23,6.73,5.28,4.02,1.83,1.07,3.76,7.93,5.24,1.96,4.29,7.21,7.11,3.29,1.58,2.04,5.02,0.21,4.97,1.45,2.2,3.6,5.37,5.35,3.85,1.36,5.64,1.27,,,,,
December,,,,,,,,,,5.65,2.7,1.98,3.69,3.22,4.33,4.66,0.34,4.24,4.18,6.68,3.05,1.06,1.34,0.65,9.41,3.89,3.12,4.78,3.51,1.85,2.46,2.7,3.71,2.45,2.04,3.78,3.24,2.52,3.8,2.34,2.43,3.12,3.2,0.62,2.52,3.25,,,,,
Total,,,,,,,,,,30.58,29.27,16.58,28.8,32.25,35.98,36.88,29.3,38.12,32.55,33.2,30.32,28.75,30.39,23.39,31.19,35.85,32.02,36.4,27.18,34.21,30.68,28.15,29.37,27.54,,25.86,33.38,27.68,26.4,25.76,28.87,41.76,28.34,22.2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Jun Dash=zero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954 Sep Oct estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
