BANCHORY (WOODLANDS SCHOOL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5623,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.56,2.23,3.23,1.73,1.77,6.73,8.04,3.08,4.93,1.62,,
February,2.40,0.31,4.46,0.54,1.74,5.12,3.14,1.12,3.53,1.81,,
March,1.31,3.63,3.12,2.83,2.85,1.92,3.55,0.30,3.23,2.69,,
April,2.22,4.00,1.69,9.44,5.64,0.58,1.56,0.48,0.75,1.65,,
May,3.93,3.10,1.82,3.49,1.96,1.04,1.91,2.97,1.68,1.32,,
June,3.22,1.00,1.03,1.01,4.43,1.75,1.46,3.18,1.85,0.41,,
July,3.90,2.72,3.50,2.22,2.01,5.26,3.97,4.68,3.99,9.60,,
August,3.00,2.02,1.17,5.55,2.13,1.38,2.45,1.30,2.21,1.13,,
September,1.30,2.58,1.48,3.12,4.05,2.54,0.69,4.06,2.11,1.91,,
October,1.15,9.29,6.15,3.87,3.47,0.82,4.60,3.59,6.22,6.82,,
November,6.07,1.49,5.01,2.06,6.11,2.19,1.39,3.76,4.28,6.27,,
December,1.25,2.38,3.25,8.54,3.99,2.06,4.42,6.04,1.84,3.39,,
Total,33.31,34.75,35.91,44.40,40.15,31.39,37.18,34.56,36.62,38.62,,
Calc annual,33.31,34.75,35.91,44.40,40.15,31.39,37.18,34.56,36.62,38.62,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
