Rainfall at,BRESSAY LIGHTHOUSE
,
Station no,RR3,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,6.08,3.15,4.40,4.65,10.85,3.10,3.40,1.60,3.60,4.70,
February,2.36,1.90,3.30,4.33,11.40,1.50,3.60,2.40,4.80,2.60,
March,5.72,2.75,2.82,6.03,4.10,1.10,3.00,4.50,2.40,4.30,
April,1.31,0.69,2.05,1.70,0.90,3.20,2.60,1.90,3.50,1.40,
May,1.59,3.12,3.30,0.15,1.75,1.20,0.90,1.30,2.40,3.60,
June,2.82,1.60,1.98,0.75,1.10,1.70,1.90,1.60,2.20,1.80,
July,4.30,6.37,1.65,4.00,1.40,2.60,2.90,2.20,0.60,2.00,
August,2.62,3.84,4.30,5.65,4.75,6.80,2.50,2.10,2.80,1.40,
September,3.17,7.40,4.95,5.75,0.30,4.20,5.70,3.30,2.80,4.40,
October,4.10,3.60,5.20,8.20,0.00,6.10,6.20,2.70,5.30,4.90,
November,5.23,4.71,4.95,8.90,0.00,4.50,2.80,3.40,4.10,7.90,
December,1.38,3.20,3.10,12.85,3.00,2.80,3.50,6.30,6.90,3.60,
Total,40.68,42.33,42.00,62.96,39.55,38.80,39.00,33.30,41.40,42.60,
Calc annual,40.68,42.33,42.00,62.96,39.55,38.80,39.00,33.30,41.40,42.60,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
