"SOUTHAM STOCKTON HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2450,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,1.07,1.35,2.00,3.97,,
February,,,,,,,3.11,1.07,1.12,2.54,,
March,,,,,,,3.92,1.57,0.75,3.63,,
April,,,,,,,1.21,1.20,2.76,1.53,,
May,,,,,,,1.82,1.84,1.65,0.91,,
June,,,,,,,2.32,2.02,0.80,0.54,,
July,,,,,,,2.57,1.29,2.59,3.18,,
August,,,,,,,3.43,3.57,0.83,1.93,,
September,,,,,,,0.89,1.61,4.47,2.07,,
October,,,,,,,2.14,3.05,1.12,1.93,,
November,,,,,,,2.60,0.65,1.51,1.74,,
December,,,,,,,2.07,0.85,3.11,3.08,,
Total,,,,,,,27.15,20.07,22.71,27.05,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,27.15,20.07,22.71,27.05,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,,
