"GIRDLENESS KINCARDINE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5620,,,,,,,,,,,
,,,,,,,,,,,,
,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,,
January,,,,,4.28,0.73,1.28,0.64,,1.27,,
February,,,,,0.63,1.26,1.27,1.89,,0.38,,
March,,,,,0.51,1.59,3.50,0.55,,2.57,,
April,,,,,0.55,1.33,1.27,0.71,,0.73,,
May,,,,,1.55,1.38,0.37,,1.78,2.62,,
June,,,,,2.00,1.05,1.04,,3.81,3.02,,
July,,,,,0.92,1.67,4.26,,2.42,2.75,,
August,,,,,1.52,1.13,1.58,,2.72,1.51,,
September,,,,,2.35,3.08,3.42,,3.39,3.76,,
October,,,,,1.49,3.62,2.47,,1.67,3.30,,
November,,,,,1.13,3.79,5.44,,2.21,2.85,,
December,,,,1.32,1.65,1.01,2.15,,1.58,4.14,,
Total,,,,,18.58,21.64,28.05,,,28.90,,
Calc annual,0.00,0.00,0.00,1.32,18.58,21.64,28.05,3.79,19.58,28.90,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,NaN,-0.00,,
