"BURNHEAD DUNDEE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,,
January,,,,,,,,1.98,,0.90,,
February,,,,,,,,2.55,,1.20,,
March,,,,,,,,1.02,5.75,2.80,,
April,,,,,,,,3.20,1.86,0.60,,
May,,,,,,,,1.33,3.16,1.00,,
June,,,,,,,,2.65,5.25,2.90,,
July,,,,,,,,4.94,2.34,4.00,,
August,,,,,,,,3.11,3.42,2.80,,
September,,,,,,,,1.80,1.89,4.90,,
October,,,,,,,,1.85,2.75,,,
November,,,,,,,,1.52,4.20,,,
December,,,,,,,2.07,3.26,1.82,,,
Total,,,,,,,,29.21,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,2.07,29.21,32.44,21.10,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,,
