"KINFAUN'S CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,,
January,2.00,1.45,0.85,0.50,4.30,1.55,3.40,1.70,1.45,1.35,,
February,2.00,2.90,1.20,4.50,1.50,2.15,1.60,3.40,0.86,1.56,,
March,1.20,3.20,1.60,2.00,1.40,2.00,4.35,0.95,2.04,2.55,,
April,2.90,1.40,2.20,2.50,0.90,0.50,1.50,2.35,1.35,1.08,,
May,3.70,1.70,1.49,1.40,1.25,2.90,0.88,1.85,3.15,0.90,,
June,2.50,2.30,2.96,4.50,2.25,0.80,3.30,2.45,5.82,2.80,,
July,5.20,1.65,1.20,4.30,1.65,1.20,3.65,5.20,3.24,4.27,,
August,5.00,2.45,3.00,1.90,1.55,3.65,1.65,2.80,3.52,1.68,,
September,5.00,2.20,2.20,3.20,3.25,4.15,4.05,1.33,3.42,5.85,,
October,0.35,5.00,4.25,2.65,1.60,2.30,3.60,2.05,1.84,3.10,,
November,3.00,2.00,2.40,2.00,2.70,-999.00,3.50,1.55,2.65,3.41,,
December,4.00,2.80,2.90,3.60,0.75,1.60,2.40,2.17,1.26,3.68,,
Total,36.85,29.05,26.25,33.05,23.10,25.60,33.88,27.80,30.60,32.23,,
Calc annual,36.85,29.05,26.25,33.05,23.10,22.80,33.88,27.80,30.60,32.23,,
Difference,0.00,0.00,0.00,0.00,0.00,2.80,0.00,-0.00,0.00,-0.00,,
