DOWNE-DOWNE-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ4305061116,Long,0.051932238,Lat,51.331154,Elevation,560,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,388/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,3.53,5.69,2.29,2.78,3.57,6.06,2.18,2.41,3.27,2.88,4.32,1.62,1.24,3.53,3.19,1.4,1.54,3.66,4.6,1.91,,3.82,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,0.91,1.65,2.32,3.3,0.79,2,1.01,2.29,3.17,2.07,2.41,1.59,5.53,7.86,1.15,1.96,2.75,2.1,0.63,4.25,,0.07,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,0.57,1.62,3.6,3.42,2.57,0.34,0.19,1.44,1.76,6.63,0.98,0.93,1.56,4.19,3.63,0.45,2.77,1.4,1.31,1.3,,2.33,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,0.44,2.84,2.4,2,1.91,1.36,1.79,1.42,2.84,2.17,1.89,1.9,2.63,3.34,1.73,2.71,0.32,0.29,1.48,0.34,,3.62,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,2.37,2.09,1.76,2.37,3.58,3.2,0.7,3.41,3.86,1.5,2.55,1.57,1.51,2.48,1.49,1.9,2.58,4.81,0.5,1.47,,1.4,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,0.54,1.42,0.57,2.16,0.27,1.31,1.98,1.89,3.01,3.2,3.97,1.1,1.94,1.53,1.31,1.94,3.65,2.58,4,1.25,,1.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,1.77,2.75,3.57,2.32,2.55,2.17,1.83,5.12,2.59,2.29,1.66,0.41,2.7,2.24,0.85,4.28,3,0.04,5.03,3.64,,1.73,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,2.05,4.65,0.04,4.15,3.1,1.21,3.48,2.04,5.77,0.26,5.87,1.51,1.88,4.32,2.9,1.57,3.01,0.91,3.63,3.31,,1.05,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,2.28,1.28,1.61,0.73,2.33,2.33,3.16,1.8,3.27,1.59,1.68,0.68,3.52,3.48,3.54,4.08,3.07,2.37,3.07,3.28,,0.24,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,3.81,7.6,3.84,0.98,3.75,3.02,4.8,3.8,1.28,0.34,2.16,7.23,0.46,1.34,3.57,4.78,2.3,5.53,1.43,1.96,,2.78,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,,,,,4.34,5.66,9.17,3.48,2.27,1.79,5.52,0.52,5.15,1.05,2.31,3.62,7.14,6.16,4.55,1.5,5.95,1.31,0.88,3.43,,3.49,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,,,,,3.32,2.11,1.55,2.61,3.41,2.48,2.61,3.94,3.44,3.16,4.91,1.71,2.31,3.39,2.7,0.94,2.3,2.57,4.27,2.66,,5.94,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,,,,25.93,39.36,32.72,30.3,30.1,27.27,29.25,30.08,39.41,27.14,34.71,23.87,32.42,43.86,30.61,27.51,33.24,27.57,30.83,28.8,,28.07,39.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
