"BERE REGIS (BLOXWORTH HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1599,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.12,4.05,5.08,1.95,4.89,5.49,5.25,2.34,6.28,1.92,4.63,
February,0.63,0.45,3.24,7.78,0.61,4.87,2.17,3.71,3.10,1.49,0.91,
March,2.87,1.76,3.05,1.85,1.84,0.78,0.67,3.39,2.95,0.17,1.38,
April,3.67,0.99,4.00,4.02,3.30,2.71,4.70,2.53,1.82,1.00,2.12,
May,1.61,1.87,0.72,2.06,5.68,4.28,2.23,1.21,1.55,2.30,2.61,
June,2.66,0.90,0.90,0.54,2.29,0.16,4.13,2.39,2.07,1.50,0.70,
July,4.54,0.56,5.40,0.82,3.54,3.02,1.58,2.39,1.45,1.25,1.84,
August,1.48,3.11,3.22,2.63,2.60,4.00,0.88,3.90,3.55,1.56,3.78,
September,1.48,0.97,1.83,2.62,4.17,4.05,0.52,6.14,2.31,0.61,3.27,
October,3.27,1.50,1.86,6.26,5.10,5.60,4.21,3.35,8.10,3.33,2.89,
November,2.14,3.23,2.39,1.86,5.33,3.90,12.00,3.33,4.09,9.89,6.39,
December,3.94,1.65,5.40,4.91,6.81,4.71,0.58,4.84,3.90,7.77,4.85,
Total,33.41,21.04,37.09,37.30,46.16,43.57,38.92,39.52,41.17,32.79,35.37,
Calc annual,33.41,21.04,37.09,37.30,46.16,43.57,38.92,39.52,41.17,32.79,35.37,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
