"SHAP, BIRKBECK FELL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY565118,Long,-2.673185,Lat,54.499646,Elevation,935,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,6.29,15.72,1.59,9.82,3.89,9.38,8.01,10.92,2.07,8.69,6.48,9.75,10.01,1.85,1.27,5.97,10.96,7.51,5,8.28,8.78,11.62,3.87,4,7.64,,1.75,6.42,6.59,4.15,12.86,7.68,5.52,9.9
February,,,,,,,,3.3,6.13,1.03,0.51,4.2,0.09,5.51,0.25,9.17,2.72,6.56,3.05,8.04,1.91,6.78,2.17,4.52,2.24,7.38,4.19,2.16,5,6,9,6.02,,1.45,5.7,1.95,0.48,5.95,6.96,1.7,10.29
March,,,,,,,,5.76,6.79,0.85,4.42,1.07,4.94,4.25,3.59,2.08,3.32,1.81,4.26,4.28,6.27,3.8,3.68,2.05,0.61,4.58,3.99,7.53,6.79,1.4,5,4.78,3.98,0.54,4.96,1.32,1.86,5.02,1.53,4.72,1.34
April,,,,,,,,2.64,1.86,1.95,1.76,2.71,5.49,1.73,4.45,4.47,1.15,3.36,0.46,1.57,2.3,1.89,4.81,4.1,3.07,3.33,1.38,10.23,3.1,4.56,3.85,5.8,4.5,4.27,0.75,1.76,0.9,1.02,1.76,6.29,4.66
May,,,,,,,,2.85,1.29,4.02,1.9,3.86,4.78,3.29,4.88,0.53,1.21,2.9,4.64,0.94,1.69,2.56,5.61,5.56,1.9,4.66,2.1,3.08,2.97,3.77,2.27,1.72,2.7,3.48,4.2,4.91,2.16,3.56,6.61,1.53,2.65
June,,,,,,,,3.45,8.63,1.58,2.69,5.75,2.92,2.5,2.33,5.41,3.66,1.96,7.11,4.67,0.96,0.08,0.7,3.99,3.62,4.79,5.06,3.94,7.23,0.77,2.74,1.13,3.5,4.64,4.49,5.94,3.26,1.22,4.61,6.48,3.7
July,,,,,,,,4.04,4.18,6.6,4.97,5.5,7.01,4.62,1.76,1.57,6.62,2.44,8.19,8.45,4.66,2.01,3.05,4.33,4.12,3.12,4.84,3.22,3.93,2.75,6,3.31,1.6,5.44,3.26,2.72,3.66,3.95,4.33,4.56,5.55
August,,,,,,,,8.33,9.26,6.21,7.35,4.52,1.36,2.14,4.79,3.25,2.87,2.58,3.13,3.45,1.45,6.01,6.68,8.15,4.39,2.19,6.2,0.1,6.66,2.49,9.46,6.52,,5.14,6.68,2.5,9.22,6.16,4.14,0.98,3.9
September,,,,,,,,7.65,3.31,2.2,3.94,2.33,5.65,2.05,7.58,10.46,7.48,4.85,2.52,2.12,4.51,1.19,6.82,6.34,6.49,5.01,10.93,5.41,6.98,1.88,11.15,8.04,4.68,10.56,11.02,3.47,4.41,5.72,7.3,1.26,3.78
October,,,,,,,,8.27,11.92,7.21,10.96,3.92,9.92,6.19,9.77,8.6,5.46,3.08,14.85,2.51,7.79,6.48,4.33,7.25,6.61,8.89,1.16,1.16,4.13,6.34,5.08,1.11,7.5,3.73,16.3,3.07,5.74,7.43,6.74,5.88,4.59
November,,,,,,,,5.18,12.5,12.6,7.57,11.99,5.02,2.12,0.83,6.79,5.84,1.55,10.64,10.49,7.91,5.11,1.94,3.24,11.68,0.37,12.65,9.04,4.64,7.6,5.53,13.91,2.59,9.88,15.3,3.25,1.82,2.02,1.34,9.24,14.43
December,,,,,,,,1.17,5.42,11.73,6.56,3.53,11,0.8,10.59,3.29,10.79,3.83,6.24,3.27,5.28,3.63,7.82,3.94,6.01,3.82,7.38,2.11,8.48,8.56,2.58,12.48,5.18,4.26,7.85,8.57,8.37,5.62,5.53,13.28,7.91
Total,,,,,,,,58.93,87.01,57.57,62.45,53.27,67.56,43.21,61.74,57.69,59.81,41.4,74.84,59.8,46.58,40.81,53.58,64.43,58.25,53.14,68.16,56.76,71.53,49.99,66.66,72.46,,55.14,86.93,46.05,46.03,60.53,58.53,61.44,72.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1952 Jan, Feb,Aug, total estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
